t,o,h,l,c
1777536000,215.969,216.084,215.029,215.206
1777539600,215.19,215.283,214.89,215.158
1777543200,215.158,215.164,212.32,212.645
1777546800,212.644,212.846,210.46,211.38
1777550400,211.381,212.162,211.221,211.916
1777554000,211.912,212.164,211.13,212.098
1777557600,212.098,212.98,211.937,212.813
1777561200,212.812,213.074,212.68,212.726
1777564800,212.726,212.813,212.538,212.6
1777568400,212.601,212.758,212.497,212.53
1777572000,212.531,212.803,212.498,212.75
1777575600,212.75,213.033,212.745,212.996
1777579200,212.993,213.102,212.962,213.054
1777582800,212.976,213.104,212.974,213.036
1777586400,213.04,213.22,213.04,213.121
1777590000,213.122,213.616,213.109,213.544
1777593600,213.542,213.963,213.522,213.692
1777597200,213.694,213.939,213.608,213.894
1777600800,213.887,214.006,213.808,213.938
1777604400,213.939,214.047,213.655,213.814
1777608000,213.815,213.864,213.691,213.813
1777611600,213.813,213.852,213.688,213.732
1777615200,213.734,213.778,211.81,212.283
1777618800,212.282,213.176,212.17,213.087
1777622400,213.087,213.155,212.695,212.935
1777626000,212.936,213.128,212.812,212.842
1777629600,212.839,213.08,212.834,213.066
1777633200,213.068,213.27,213.066,213.262
1777636800,213.269,213.486,213.2,213.437
1777640400,213.436,213.536,213.022,213.423
1777644000,213.427,213.661,213.34,213.394
1777647600,213.398,213.634,213.398,213.498
1777651200,213.5,213.546,213.372,213.427
1777654800,213.428,213.435,213.285,213.332
1777658400,213.332,213.393,213.124,213.266
1777662000,213.265,213.31,213.187,213.188
1777665600,213.186,213.266,213.052,213.248
1777842000,213.194,213.268,213.126,213.242
1777845600,213.202,213.208,213.034,213.132
1777849200,213.132,213.15,213.014,213.093
1777852800,213.094,213.214,213.081,213.19
1777856400,213.19,213.366,212.78,213.33
1777860000,213.332,213.571,213.32,213.461
1777863600,213.462,213.623,211.788,212.403
1777867200,212.406,213.038,212.326,212.968
1777870800,212.97,213.123,212.744,213.107
1777874400,213.102,213.248,213.022,213.12
1777878000,213.118,213.14,212.746,212.856
1777881600,212.855,212.898,212.78,212.84
1777885200,212.842,212.938,212.794,212.831
1777888800,212.832,212.914,212.559,212.821
1777892400,212.823,212.849,212.714,212.836
1777896000,212.836,213.072,212.798,213.041
1777899600,213.04,213.046,212.853,212.926
1777903200,212.924,213.116,212.868,212.916
1777906800,212.916,212.938,212.656,212.738
1777910400,212.739,212.798,212.538,212.615
1777914000,212.614,212.844,212.613,212.782
1777917600,212.779,212.818,211.92,212.18
1777921200,212.192,212.708,212.192,212.666
1777924800,212.665,212.794,212.648,212.79
1777928400,212.786,212.8,212.604,212.668
1777932000,212.686,212.778,212.65,212.707
1777935600,212.705,212.738,212.669,212.731
1777939200,212.732,212.78,212.618,212.629
1777942800,212.628,212.7,212.588,212.644
1777946400,212.645,212.729,212.622,212.658
1777950000,212.655,212.696,212.63,212.647
1777953600,212.648,212.749,212.584,212.588
1777957200,212.582,212.664,212.56,212.63
1777960800,212.626,212.83,212.56,212.748
1777964400,212.756,212.894,212.738,212.87
1777968000,212.87,213.095,212.86,212.992
1777971600,212.991,213.726,212.828,213.308
1777975200,213.305,213.534,213.276,213.506
1777978800,213.508,213.635,213.438,213.604
1777982400,213.606,213.72,213.454,213.686
1777986000,213.685,213.892,213.666,213.836
1777989600,213.822,213.993,213.784,213.884
1777993200,213.886,214.076,213.824,214.036
1777996800,214.038,214.06,213.892,213.901
1778000400,213.902,213.962,213.852,213.902
1778004000,213.901,213.984,213.878,213.905
1778007600,213.908,213.927,213.786,213.82
1778011200,213.82,213.834,213.752,213.762
1778014800,213.83,213.918,213.751,213.83
1778018400,213.822,213.892,213.7,213.834
1778022000,213.836,214.027,213.78,213.944
1778025600,213.948,213.974,213.872,213.935
1778029200,213.936,214.073,213.924,214.06
1778032800,214.06,214.153,214.035,214.131
1778036400,214.136,214.234,214,214.023
1778040000,214.022,214.075,210.765,211.904
1778043600,211.902,212.478,211.676,212.383
1778047200,212.382,212.536,212.35,212.52
1778050800,212.513,212.728,211.738,211.904
1778054400,211.898,212.63,211.855,212.542
1778058000,212.541,212.66,212.436,212.47
1778061600,212.47,212.58,212.26,212.41
1778065200,212.407,212.78,212.334,212.645
1778068800,212.648,212.778,212.57,212.722
1778072400,212.727,212.75,212.366,212.444
1778076000,212.446,212.649,212.392,212.61
1778079600,212.608,212.768,212.549,212.688
1778083200,212.686,212.732,212.43,212.488
1778086800,212.492,212.722,212.474,212.704
1778090400,212.704,212.714,212.571,212.621
1778094000,212.621,212.663,212.568,212.628
1778097600,212.628,212.658,212.49,212.558
1778101200,212.558,212.572,212.362,212.388
1778104800,212.362,212.568,212.362,212.544
1778108400,212.544,212.743,212.476,212.738
1778112000,212.739,212.748,212.434,212.482
1778115600,212.482,212.547,212.296,212.533
1778119200,212.532,212.694,212.483,212.683
1778122800,212.68,212.68,212.562,212.621
1778126400,212.616,212.656,212.553,212.616
1778130000,212.614,212.66,212.56,212.595
1778133600,212.588,212.628,212.434,212.558
1778137200,212.556,212.85,212.404,212.848
1778140800,212.849,212.963,212.712,212.954
1778144400,212.954,213.057,212.934,212.969
1778148000,212.966,213.124,212.944,213.017
1778151600,213.017,213.065,212.83,212.992
1778155200,212.99,213.056,212.888,212.916
1778158800,212.918,213.094,212.89,212.924
1778162400,212.924,213.041,212.864,212.977
1778166000,212.978,213.092,212.932,212.946
1778169600,212.95,213.03,212.866,212.936
1778173200,212.94,212.974,212.739,212.81
1778176800,212.808,212.95,212.721,212.866
1778180400,212.869,212.894,212.754,212.764
1778184000,212.764,212.84,212.626,212.648
1778187600,212.667,212.754,212.442,212.592
1778191200,212.599,212.682,212.52,212.55
1778194800,212.55,212.638,212.541,212.62
1778198400,212.623,212.75,212.572,212.71
1778202000,212.711,212.76,212.662,212.74
1778205600,212.739,212.823,212.676,212.686
1778209200,212.685,212.702,212.564,212.591
1778212800,212.59,212.861,212.545,212.77
1778216400,212.772,212.922,212.762,212.896
1778220000,212.897,213.074,212.858,213.073
1778223600,213.072,213.08,212.954,213.009
1778227200,213.004,213.335,212.984,213.33
1778230800,213.33,213.395,213.291,213.32
1778234400,213.324,213.402,213.23,213.258
1778238000,213.264,213.388,213.226,213.386
1778241600,213.386,213.398,213.192,213.252
1778245200,213.258,213.294,213.116,213.272
1778248800,213.268,213.443,213.193,213.412
1778252400,213.414,213.472,213.3,213.414
1778256000,213.412,213.488,213.345,213.382
1778259600,213.378,213.438,213.328,213.411
1778263200,213.408,213.498,213.392,213.452
1778266800,213.452,213.607,213.451,213.595
1778270400,213.596,213.709,213.548,213.608
1778446800,212.299,212.804,212.299,212.686
1778450400,212.68,213.232,212.674,213.222
1778454000,213.221,213.299,213.184,213.251
1778457600,213.252,213.495,213.236,213.423
1778461200,213.424,213.544,213.388,213.543
1778464800,213.542,213.656,213.51,213.571
1778468400,213.568,213.612,213.54,213.572
1778472000,213.574,213.581,213.364,213.398
1778475600,213.402,213.468,213.39,213.456
1778479200,213.456,213.562,213.331,213.502
1778482800,213.506,213.708,213.506,213.686
1778486400,213.684,213.808,213.618,213.764
1778490000,213.767,213.837,213.678,213.705
1778493600,213.703,213.717,213.478,213.538
1778497200,213.54,213.868,213.526,213.794
1778500800,213.796,213.87,213.696,213.856
1778504400,213.858,214.036,213.851,213.942
1778508000,213.943,214.138,213.876,214.136
1778511600,214.14,214.382,214.123,214.367
1778515200,214.366,214.425,214.298,214.384
1778518800,214.385,214.424,214.323,214.346
1778522400,214.345,214.36,214.228,214.254
1778526000,214.262,214.294,214.126,214.136
1778529600,214.137,214.152,213.95,213.992
1778533200,213.942,214.028,213.828,213.836
1778536800,213.846,213.937,213.826,213.908
1778540400,213.908,213.965,213.88,213.918
1778544000,213.918,214.022,213.88,213.999
1778547600,214,214.103,213.96,214.052
1778551200,214.054,214.204,214.044,214.182
1778554800,214.182,214.189,214.06,214.089
1778558400,214.09,214.156,214.046,214.077
1778562000,214.078,214.144,212.82,213.534
1778565600,213.538,213.639,213.264,213.36
1778569200,213.363,213.423,212.856,212.92
1778572800,212.923,213.313,212.748,213.26
1778576400,213.26,213.484,213.186,213.33
1778580000,213.328,213.493,213.216,213.232
1778583600,213.232,213.358,213.108,213.242
1778587200,213.244,213.365,213.01,213.286
1778590800,213.286,213.333,212.964,212.998
1778594400,212.994,213.349,212.989,213.176
1778598000,213.176,213.362,212.947,213.334
1778601600,213.331,213.404,213.195,213.252
1778605200,213.252,213.34,213.174,213.256
1778608800,213.256,213.303,213.14,213.258
1778612400,213.26,213.442,213.25,213.438
1778616000,213.421,213.442,213.372,213.426
1778619600,213.35,213.446,213.322,213.36
1778623200,213.358,213.422,213.341,213.393
1778626800,213.394,213.44,213.351,213.416
1778630400,213.418,213.526,213.358,213.488
1778634000,213.488,213.522,213.321,213.478
1778637600,213.478,213.526,213.418,213.444
1778641200,213.444,213.471,213.345,213.468
1778644800,213.468,213.492,213.416,213.462
1778648400,213.462,213.692,213.454,213.643
1778652000,213.65,213.702,213.356,213.44
1778655600,213.44,213.514,213.31,213.404
1778659200,213.404,213.55,213.337,213.428
1778662800,213.428,213.454,213.247,213.37
1778666400,213.37,213.391,212.973,213.166
1778670000,213.167,213.228,213.012,213.047
1778673600,213.044,213.164,212.886,212.938
1778677200,212.942,213.27,212.94,213.22
1778680800,213.219,213.378,213.183,213.33
1778684400,213.327,213.477,213.298,213.382
1778688000,213.382,213.452,213.298,213.348
1778691600,213.343,213.4,213.315,213.392
1778695200,213.392,213.453,213.361,213.448
1778698800,213.448,213.512,213.433,213.488
1778702400,213.486,213.568,213.454,213.524
1778706000,213.495,213.512,213.265,213.476
1778709600,213.432,213.54,213.426,213.48
1778713200,213.479,213.535,213.421,213.534
1778716800,213.53,213.584,213.494,213.574
1778720400,213.572,213.632,213.522,213.539
1778724000,213.538,213.622,213.532,213.568
1778727600,213.568,213.71,213.564,213.686
1778731200,213.688,213.688,213.14,213.569
1778734800,213.572,213.598,213.406,213.433
1778738400,213.429,213.599,213.415,213.524
1778742000,213.524,213.537,213.27,213.277
1778745600,213.278,213.48,213.264,213.48
1778749200,213.476,213.503,213.339,213.365
1778752800,213.366,213.474,213.342,213.402
1778756400,213.404,213.482,213.188,213.269
1778760000,213.268,213.49,213.216,213.385
1778763600,213.384,213.423,212.486,213.18
1778767200,213.184,213.363,213.098,213.26
1778770800,213.257,213.301,213.051,213.072
1778774400,213.067,213.084,212.493,212.628
1778778000,212.63,212.664,212.14,212.148
1778781600,212.147,212.149,211.884,212.058
1778785200,212.059,212.228,212.054,212.198
1778788800,212.198,212.285,212.156,212.253
1778792400,212.202,212.284,212.148,212.244
1778796000,212.246,212.274,212.186,212.214
1778799600,212.215,212.232,212.058,212.092
1778803200,212.094,212.105,211.908,212.039
1778806800,212.04,212.05,211.779,211.909
1778810400,211.908,212.05,211.865,212.032
1778814000,212.033,212.05,211.96,211.998
1778817600,211.994,211.998,211.812,211.837
1778821200,211.836,211.841,211.599,211.629
1778824800,211.629,211.904,211.484,211.524
1778828400,211.526,211.813,211.508,211.756
1778832000,211.764,211.778,211.436,211.614
1778835600,211.616,211.632,211.296,211.586
1778839200,211.59,212.067,211.59,211.938
1778842800,211.938,212.061,211.834,211.851
1778846400,211.853,211.853,211.532,211.751
1778850000,211.752,211.894,211.667,211.706
1778853600,211.708,211.954,211.632,211.632
1778857200,211.63,211.71,211.334,211.556
1778860800,211.562,211.626,211.378,211.568
1778864400,211.564,211.626,211.469,211.558
1778868000,211.558,211.59,211.404,211.424
1778871600,211.424,211.498,211.402,211.466
1778875200,211.467,211.589,211.402,211.553
1779051600,211.442,211.576,211.344,211.451
1779055200,211.413,211.628,211.358,211.46
1779058800,211.461,211.558,211.42,211.432
1779062400,211.43,211.563,211.384,211.524
1779066000,211.526,211.581,211.395,211.569
1779069600,211.568,211.59,211.462,211.493
1779073200,211.492,211.746,211.486,211.731
1779076800,211.731,211.818,211.504,211.699
1779080400,211.7,211.794,211.672,211.77
1779084000,211.767,212.24,211.74,212.216
1779087600,212.214,212.25,212.056,212.205
1779091200,212.204,212.562,212.156,212.469
1779094800,212.466,212.493,212.302,212.373
1779098400,212.374,212.454,212.119,212.13
1779102000,212.128,212.468,212.125,212.468
1779105600,212.469,212.72,212.454,212.572
1779109200,212.572,212.644,212.424,212.584
1779112800,212.582,212.866,212.57,212.752
1779116400,212.752,213.236,212.668,213.126
1779120000,213.124,213.553,213.094,213.44
1779123600,213.438,213.5,213.304,213.306
1779127200,213.308,213.327,213.176,213.199
1779130800,213.2,213.418,213.174,213.386
1779134400,213.385,213.453,213.31,213.404
1779138000,213.354,213.37,213.186,213.243
1779141600,213.228,213.392,213.214,213.382
1779145200,213.382,213.412,213.342,213.39
1779148800,213.39,213.482,213.342,213.386
1779152400,213.385,213.398,213.228,213.31
1779156000,213.306,213.311,213.198,213.272
1779159600,213.272,213.289,213.214,213.218
1779163200,213.218,213.24,213.134,213.156
1779166800,213.158,213.367,213.047,213.346
1779170400,213.344,213.35,213.091,213.154
1779174000,213.158,213.232,213.036,213.153
1779177600,213.152,213.178,213.001,213.135
1779181200,213.133,213.322,213.073,213.31
1779184800,213.313,213.419,213.192,213.301
1779188400,213.302,213.363,213.25,213.294
1779192000,213.292,213.514,212.856,213.27
1779195600,213.262,213.304,212.966,213.166
1779199200,213.166,213.199,212.91,213.037
1779202800,213.038,213.252,212.958,213.198
1779206400,213.2,213.209,212.653,212.813
1779210000,212.812,213.03,212.812,213.016
1779213600,213.014,213.182,213.014,213.081
1779217200,213.089,213.182,213.082,213.144
1779220800,213.145,213.217,213.077,213.088
1779224400,213.183,213.218,213.032,213.19
1779228000,213.176,213.176,213.098,213.119
1779231600,213.118,213.135,213.056,213.056
1779235200,213.052,213.144,212.872,212.888
1779238800,212.888,212.95,212.788,212.904
1779242400,212.904,212.941,212.76,212.813
1779246000,212.813,212.946,212.769,212.888
1779249600,212.89,212.962,212.839,212.886
1779253200,212.888,212.964,212.832,212.888
1779256800,212.898,213.01,212.637,212.82
1779260400,212.82,212.99,212.758,212.922
1779264000,212.926,213.008,212.786,212.834
1779267600,212.834,212.96,212.829,212.876
1779271200,212.876,213.031,212.84,213.008
1779274800,213.01,213.175,212.998,213.106
1779278400,213.108,213.176,213.027,213.046
1779282000,213.045,213.22,213.008,213.091
1779285600,213.09,213.461,213.008,213.408
1779289200,213.412,213.588,213.28,213.51
1779292800,213.508,213.601,213.468,213.506
1779296400,213.505,213.622,213.494,213.512
1779300000,213.512,213.584,213.488,213.527
1779303600,213.52,213.592,213.463,213.469
1779307200,213.47,213.561,213.454,213.523
1779310800,213.556,213.572,213.428,213.512
1779314400,213.497,213.512,213.412,213.445
1779318000,213.446,213.49,213.43,213.46
1779321600,213.46,213.522,213.391,213.474
1779325200,213.473,213.572,213.42,213.456
1779328800,213.458,213.486,213.293,213.433
1779332400,213.434,213.491,213.41,213.447
1779336000,213.445,213.573,213.435,213.562
1779339600,213.562,213.614,213.516,213.598
1779343200,213.592,213.704,213.59,213.694
1779346800,213.698,213.772,213.376,213.568
1779350400,213.574,213.829,213.508,213.598
1779354000,213.601,213.728,213.568,213.698
1779357600,213.696,213.784,213.46,213.621
1779361200,213.62,213.77,213.566,213.616
1779364800,213.614,213.666,213.469,213.496
1779368400,213.493,213.593,213.324,213.429
1779372000,213.428,213.5,213.32,213.462
1779375600,213.462,213.503,213.289,213.373
1779379200,213.37,213.402,213.312,213.384
1779382800,213.384,213.649,213.368,213.596
1779386400,213.596,213.712,213.498,213.581
1779390000,213.582,213.639,213.498,213.53
1779393600,213.531,213.614,213.494,213.512
1779397200,213.406,213.618,213.366,213.512
1779400800,213.509,213.576,213.499,213.57
1779404400,213.57,213.612,213.536,213.597
1779408000,213.596,213.636,213.509,213.575
1779411600,213.575,213.628,213.546,213.584
1779415200,213.582,213.599,213.489,213.522
1779418800,213.522,213.532,213.47,213.514
1779422400,213.514,213.634,213.496,213.623
1779426000,213.623,213.666,213.53,213.586
1779429600,213.586,213.597,213.472,213.578
1779433200,213.575,213.632,213.444,213.62
1779436800,213.623,213.739,213.548,213.583
1779440400,213.58,213.649,213.502,213.614
1779444000,213.617,213.683,213.544,213.58
1779447600,213.58,213.621,213.527,213.568
1779451200,213.565,213.74,213.496,213.73
1779454800,213.731,214.049,213.714,213.767
1779458400,213.767,213.797,213.556,213.725
1779462000,213.724,213.993,213.666,213.9
1779465600,213.899,214.012,213.878,213.984
1779469200,213.984,214.014,213.932,214
1779472800,214.003,214.013,213.954,213.988
1779476400,213.984,213.984,213.855,213.909
1779480000,213.909,213.937,213.786,213.825
1779656400,213.753,213.848,213.635,213.808
1779660000,213.81,214.242,213.81,214.241
1779663600,214.24,214.31,214.223,214.297
1779667200,214.296,214.303,214.161,214.182
1779670800,214.179,214.224,214.107,214.168
1779674400,214.168,214.188,214.07,214.084
1779678000,214.086,214.134,214.052,214.1
1779681600,214.101,214.23,214.09,214.197
1779685200,214.195,214.294,214.194,214.272
1779688800,214.272,214.33,214.192,214.301
1779692400,214.3,214.38,214.226,214.37
1779696000,214.371,214.444,214.291,214.436
1779699600,214.436,214.486,214.414,214.438
1779703200,214.44,214.47,214.394,214.438
1779706800,214.44,214.61,214.387,214.541
1779710400,214.54,214.614,214.52,214.532
1779714000,214.53,214.59,214.444,214.444
1779717600,214.444,214.572,214.422,214.554
1779721200,214.556,214.602,214.51,214.545
1779724800,214.548,214.597,214.514,214.575
1779728400,214.574,214.623,214.567,214.604
1779732000,214.604,214.635,214.591,214.634
1779735600,214.632,214.684,214.61,214.662
1779739200,214.664,214.684,214.647,214.674
1779742800,214.56,214.624,214.481,214.566
1779746400,214.588,214.652,214.575,214.603
1779750000,214.602,214.638,214.508,214.53
1779753600,214.531,214.546,214.426,214.52
1779757200,214.518,214.551,214.344,214.398
1779760800,214.398,214.428,214.35,214.376
1779764400,214.376,214.413,214.346,214.392
1779768000,214.39,214.396,214.322,214.355
1779771600,214.356,214.366,214.272,214.29
1779775200,214.294,214.48,214.268,214.426
1779778800,214.43,214.527,214.325,214.518
1779782400,214.517,214.646,214.492,214.538
1779786000,214.538,214.641,214.481,214.611
1779789600,214.612,214.666,214.528,214.613
1779793200,214.612,214.684,214.412,214.423
1779796800,214.422,214.548,214.39,214.432
1779800400,214.433,214.498,214.368,214.449
1779804000,214.45,214.512,214.274,214.286
1779807600,214.286,214.318,214.079,214.118
1779811200,214.122,214.231,214.087,214.132
1779814800,214.135,214.228,214.11,214.208
1779818400,214.208,214.226,214.158,214.221
1779822000,214.222,214.274,214.185,214.263
1779825600,214.261,214.326,214.192,214.226
1779829200,214.208,214.332,214.202,214.219
1779832800,214.214,214.262,214.204,214.217
1779836400,214.215,214.299,214.208,214.274
1779840000,214.274,214.356,214.198,214.318
1779843600,214.318,214.324,214.164,214.216
1779847200,214.215,214.268,214.192,214.202
1779850800,214.2,214.256,214.18,214.21
1779854400,214.208,214.268,214.2,214.252
1779858000,214.252,214.362,214.24,214.32
1779861600,214.318,214.377,214.255,214.37
1779865200,214.371,214.421,214.192,214.224
1779868800,214.228,214.408,214.198,214.329
1779872400,214.33,214.368,214.236,214.262
1779876000,214.257,214.274,214.147,214.227
1779879600,214.231,214.256,214.137,214.194
1779883200,214.198,214.378,214.134,214.262
1779886800,214.26,214.39,214.246,214.321
1779890400,214.32,214.484,214.01,214.046
1779894000,214.048,214.164,214.024,214.162
1779897600,214.158,214.232,214.084,214.222
1779901200,214.223,214.248,214.077,214.188
1779904800,214.188,214.24,214.14,214.216
1779908400,214.215,214.286,214.204,214.272
1779912000,214.272,214.286,214.182,214.202
1779915600,214.084,214.16,214.082,214.154
1779919200,214.142,214.216,214.138,214.18
1779922800,214.18,214.206,214.062,214.082
1779926400,214.082,214.124,213.984,214.022
1779930000,214.026,214.032,213.814,213.827
1779933600,213.83,213.884,213.816,213.836
1779937200,213.837,213.849,213.39,213.39
1779940800,213.39,213.505,213.332,213.478
1779944400,213.478,213.724,213.424,213.69
1779948000,213.688,213.829,213.664,213.784
1779951600,213.782,213.89,213.729,213.744
1779955200,213.746,213.781,213.624,213.702
1779958800,213.702,213.749,213.534,213.556
1779962400,213.556,213.56,213.426,213.512
1779966000,213.514,213.834,213.507,213.786
1779969600,213.785,213.894,213.712,213.89
1779973200,213.892,214.02,213.809,213.871
1779976800,213.878,214.136,213.824,213.888
1779980400,213.89,214.05,213.88,214.024
1779984000,214.024,214.131,213.96,214.02
1779987600,214.021,214.073,213.983,214.058
1779991200,214.057,214.074,214.007,214.056
1779994800,214.051,214.072,213.99,214.02
1779998400,214.021,214.103,214.012,214.091
1780002000,214.072,214.122,213.994,214.086
1780005600,214.076,214.129,214.053,214.08
1780009200,214.08,214.134,214.06,214.129
1780012800,214.13,214.186,214.096,214.102
1780016400,214.1,214.222,214.084,214.124
1780020000,214.128,214.152,214.074,214.091
1780023600,214.092,214.102,214.024,214.061
1780027200,214.063,214.116,214.046,214.077
1780030800,214.08,214.134,214.041,214.098
1780034400,214.092,214.168,213.984,214.014
1780038000,214.01,214.034,213.76,213.828
1780041600,213.828,213.83,213.596,213.642
1780045200,213.644,213.746,213.598,213.742
1780048800,213.74,213.74,213.594,213.733
1780052400,213.73,213.872,213.678,213.864
1780056000,213.866,213.963,213.789,213.956
1780059600,213.956,214.174,213.908,214.084
1780063200,214.085,214.594,214.002,214.547
1780066800,214.546,214.637,214.45,214.563
1780070400,214.564,214.57,214.36,214.397
1780074000,214.4,214.444,214.3,214.332
1780077600,214.331,214.419,214.324,214.383
1780081200,214.384,214.542,214.364,214.488
1780084800,214.49,214.498,214.25,214.321
1780261200,214.467,214.587,214.4,214.43
1780264800,214.43,214.455,214.318,214.37
1780268400,214.37,214.434,214.348,214.362
1780272000,214.364,214.506,214.338,214.495
1780275600,214.496,214.579,214.478,214.568
1780279200,214.574,214.61,214.536,214.576
1780282800,214.576,214.616,214.488,214.498
1780286400,214.498,214.606,214.492,214.59
1780290000,214.59,214.748,214.584,214.686
1780293600,214.685,214.884,214.644,214.794
1780297200,214.79,214.794,214.588,214.656
1780300800,214.654,214.832,214.646,214.796
1780304400,214.796,214.864,214.61,214.627
1780308000,214.626,214.706,214.579,214.676
1780311600,214.675,214.765,214.64,214.762
1780315200,214.764,214.803,214.696,214.732
1780318800,214.733,214.744,214.219,214.274
1780322400,214.279,214.642,214.17,214.62
1780326000,214.619,214.746,214.487,214.732
1780329600,214.734,214.848,214.64,214.838
1780333200,214.84,214.985,214.767,214.947
1780336800,214.945,215.014,214.908,214.992
1780340400,214.982,214.982,214.867,214.936
1780344000,214.933,214.954,214.834,214.836
1780347600,214.9,214.942,214.755,214.856
1780351200,214.854,214.902,214.808,214.868
1780354800,214.869,214.894,214.822,214.886
1780358400,214.885,214.967,214.796,214.812
1780362000,214.81,214.92,214.8,214.841
1780365600,214.84,214.89,214.822,214.878
1780369200,214.876,214.966,214.872,214.958
1780372800,214.957,215.067,214.942,215.06
1780376400,215.062,215.104,215.026,215.026
1780380000,215.036,215.322,215.036,215.257
1780383600,215.256,215.278,215.107,215.14
1780387200,215.14,215.162,215.017,215.072
1780390800,215.072,215.184,215.029,215.178
1780394400,215.178,215.226,215.115,215.122
1780398000,215.124,215.282,215.078,215.238
1780401600,215.239,215.317,215.192,215.262
1780405200,215.262,215.364,215.236,215.277
1780408800,215.277,215.445,215.218,215.374
1780412400,215.374,215.529,215.374,215.506
1780416000,215.502,215.526,215.324,215.334
1780419600,215.336,215.362,215.276,215.299
1780423200,215.296,215.402,215.226,215.377
1780426800,215.378,215.444,215.37,215.404
1780430400,215.404,215.45,215.332,215.341
1780434000,215.325,215.412,215.276,215.363
1780437600,215.368,215.386,215.308,215.334
1780441200,215.334,215.364,215.196,215.224
1780444800,215.224,215.386,215.21,215.372
1780448400,215.374,215.382,215.276,215.288
1780452000,215.291,215.324,215.208,215.245
1780455600,215.246,215.296,215.224,215.26
1780459200,215.262,215.264,215.188,215.214
1780462800,215.215,215.256,215.098,215.098
1780466400,215.101,215.188,214.923,215.176
1780470000,215.174,215.194,214.718,214.9
1780473600,214.898,214.952,214.43,214.76
1780477200,214.76,214.996,214.76,214.886
1780480800,214.886,214.992,214.86,214.922
1780484400,214.92,215.034,214.918,214.986
1780488000,214.986,215.003,214.724,214.806
1780491600,214.801,214.864,214.704,214.786
1780495200,214.754,214.936,214.73,214.921
1780498800,214.921,215.015,214.8,214.914
1780502400,214.917,214.928,214.675,214.746
1780506000,214.746,214.798,214.692,214.722
1780509600,214.722,214.74,214.666,214.713
1780513200,214.712,214.824,214.699,214.818
1780516800,214.818,214.842,214.758,214.804
1780520400,214.789,214.828,214.683,214.76
1780524000,214.734,214.762,214.622,214.658
1780527600,214.659,214.76,214.628,214.754
1780531200,214.754,214.802,214.658,214.69
1780534800,214.687,214.708,214.638,214.682
1780538400,214.684,214.702,214.616,214.684
1780542000,214.686,214.75,214.625,214.736
1780545600,214.736,214.772,214.365,214.724
1780549200,214.724,214.746,214.623,214.699
1780552800,214.697,214.774,214.655,214.717
1780556400,214.718,214.733,214.466,214.626
1780560000,214.624,214.77,214.621,214.717
1780563600,214.716,214.885,214.712,214.8
1780567200,214.801,214.94,214.782,214.924
1780570800,214.926,215.146,214.912,215.029
1780574400,215.028,215.162,215.028,215.116
1780578000,215.116,215.14,214.978,215.108
1780581600,215.108,215.125,214.926,215.082
1780585200,215.082,215.109,214.876,214.99
1780588800,214.994,215.03,214.908,214.926
1780592400,214.924,214.96,214.812,214.828
1780596000,214.826,214.864,214.796,214.835
1780599600,214.836,214.846,214.776,214.804
1780603200,214.805,214.844,214.782,214.816
1780606800,214.906,214.948,214.725,214.767
1780610400,214.743,214.823,214.733,214.784
1780614000,214.788,214.803,214.744,214.76
1780617600,214.76,214.76,214.668,214.72
1780621200,214.721,214.746,214.592,214.732
1780624800,214.732,214.806,214.724,214.752
1780628400,214.754,214.819,214.736,214.775
1780632000,214.772,214.852,214.762,214.818
1780635600,214.817,214.828,214.75,214.762
1780639200,214.759,214.912,214.736,214.885
1780642800,214.884,215.094,214.864,215.064
1780646400,215.06,215.236,215.04,215.218
1780650000,215.216,215.403,215.178,215.358
1780653600,215.358,215.614,215.344,215.47
1780657200,215.466,215.482,215.268,215.287
1780660800,215.286,215.322,214.756,214.762
1780664400,214.766,214.844,214.274,214.578
1780668000,214.578,214.666,214.372,214.544
1780671600,214.545,214.549,214.024,214.09
1780675200,214.09,214.092,213.868,214.066
1780678800,214.064,214.093,213.838,213.894
1780682400,213.894,213.907,213.529,213.608
1780686000,213.61,213.727,213.532,213.653
1780689600,213.654,213.9,213.591,213.865
1780866000,213.631,213.703,213.462,213.525
1780869600,213.558,213.731,213.503,213.632
1780873200,213.634,213.822,213.602,213.81
1780876800,213.812,214.024,213.744,214.019
1780880400,214.018,214.05,213.562,213.838
1780884000,213.837,213.98,213.719,213.938
1780887600,213.94,213.959,213.866,213.913
1780891200,213.912,213.956,213.856,213.898
1780894800,213.9,213.989,213.568,213.606
1780898400,213.604,213.73,213.491,213.516
1780902000,213.514,213.854,213.488,213.552
1780905600,213.546,213.621,212.956,213.18
1780909200,213.177,213.291,212.933,213.243
1780912800,213.242,213.498,213.186,213.469
1780916400,213.47,213.83,213.442,213.72
1780920000,213.716,213.814,213.476,213.554
1780923600,213.555,213.782,213.51,213.672
1780927200,213.67,213.791,213.566,213.594
1780930800,213.596,213.734,213.548,213.706
1780934400,213.708,213.75,213.628,213.711
1780938000,213.71,213.774,213.673,213.746
1780941600,213.745,213.85,213.745,213.77
1780945200,213.768,213.812,213.711,213.745
1780948800,213.744,213.768,213.64,213.659
1780952400,213.664,213.776,213.606,213.666
1780956000,213.661,213.689,213.598,213.687
1780959600,213.686,213.71,213.576,213.584
1780963200,213.584,213.715,213.501,213.697
1780966800,213.696,213.882,213.676,213.878
