t,o,h,l,c
1777330800,1.35364,1.35379,1.35351,1.35378
1777334400,1.35378,1.35415,1.35314,1.35324
1777338000,1.35324,1.35326,1.35232,1.35234
1777341600,1.35234,1.35253,1.35209,1.35222
1777345200,1.35222,1.35364,1.35214,1.3532
1777348800,1.3532,1.35344,1.35286,1.35304
1777352400,1.35304,1.35314,1.35174,1.35178
1777356000,1.35176,1.35206,1.3503,1.35048
1777359600,1.35046,1.35138,1.35024,1.35094
1777363200,1.35096,1.35154,1.35024,1.35056
1777366800,1.35053,1.35056,1.34868,1.34907
1777370400,1.34908,1.34956,1.3483,1.34844
1777374000,1.34844,1.34915,1.34632,1.34684
1777377600,1.34685,1.34957,1.34636,1.34927
1777381200,1.34926,1.35014,1.34812,1.34956
1777384800,1.34955,1.35066,1.34856,1.34976
1777388400,1.34976,1.35128,1.34964,1.35114
1777392000,1.35116,1.35167,1.3507,1.35146
1777395600,1.35146,1.3521,1.35081,1.35179
1777399200,1.3518,1.35206,1.35143,1.35172
1777402800,1.35172,1.3521,1.35124,1.35166
1777406400,1.35166,1.35226,1.35164,1.3518
1777410000,1.35168,1.3521,1.35126,1.35182
1777413600,1.35188,1.35236,1.3517,1.35216
1777417200,1.35216,1.35244,1.35212,1.35238
1777420800,1.3524,1.35282,1.35215,1.35247
1777424400,1.35248,1.35255,1.35128,1.35174
1777428000,1.35174,1.35236,1.35103,1.35122
1777431600,1.35122,1.35172,1.35105,1.35117
1777435200,1.35117,1.35154,1.3511,1.35133
1777438800,1.35134,1.35136,1.35033,1.35046
1777442400,1.35046,1.35076,1.34948,1.35004
1777446000,1.35,1.35084,1.34991,1.35052
1777449600,1.35047,1.35065,1.34951,1.34996
1777453200,1.34996,1.35067,1.34962,1.35036
1777456800,1.35034,1.35123,1.35009,1.35118
1777460400,1.35122,1.35129,1.35017,1.35052
1777464000,1.35052,1.3514,1.34988,1.35006
1777467600,1.35006,1.35075,1.34736,1.34782
1777471200,1.3478,1.3503,1.34714,1.35018
1777474800,1.35019,1.35026,1.34809,1.34892
1777478400,1.34893,1.34993,1.34796,1.34813
1777482000,1.34814,1.34915,1.34748,1.34882
1777485600,1.34882,1.34934,1.34578,1.34724
1777489200,1.34726,1.34836,1.34671,1.34766
1777492800,1.34765,1.34794,1.34702,1.34764
1777496400,1.34771,1.34827,1.34735,1.34775
1777500000,1.34773,1.34828,1.34719,1.34802
1777503600,1.34804,1.34894,1.34777,1.34884
1777507200,1.34886,1.34957,1.34844,1.34846
1777510800,1.34846,1.34867,1.34782,1.34818
1777514400,1.34818,1.34844,1.34684,1.34748
1777518000,1.3475,1.34795,1.34734,1.34758
1777521600,1.34759,1.34761,1.34554,1.34609
1777525200,1.3461,1.34688,1.34592,1.34597
1777528800,1.34594,1.34784,1.34542,1.34734
1777532400,1.34734,1.34926,1.3473,1.34866
1777536000,1.34865,1.35006,1.34816,1.3485
1777539600,1.3485,1.35054,1.34792,1.35028
1777543200,1.35027,1.35291,1.34927,1.35288
1777546800,1.35292,1.35355,1.35138,1.35172
1777550400,1.35172,1.35195,1.34987,1.3513
1777554000,1.35128,1.3521,1.35048,1.35158
1777557600,1.35158,1.35914,1.35131,1.35829
1777561200,1.35828,1.35938,1.35714,1.35786
1777564800,1.35785,1.35888,1.35732,1.35779
1777568400,1.3578,1.35872,1.35762,1.35814
1777572000,1.35816,1.36074,1.35814,1.36018
1777575600,1.36015,1.36124,1.36008,1.3604
1777579200,1.3604,1.36095,1.36006,1.36034
1777582800,1.3604,1.36092,1.36017,1.36066
1777586400,1.36052,1.36094,1.36026,1.36038
1777590000,1.36041,1.3607,1.36022,1.36023
1777593600,1.36024,1.36064,1.35994,1.36038
1777597200,1.36038,1.36074,1.35994,1.36065
1777600800,1.36066,1.36093,1.3601,1.36064
1777604400,1.36064,1.36122,1.3601,1.36026
1777608000,1.36026,1.3605,1.3596,1.35974
1777611600,1.35974,1.35981,1.35886,1.35892
1777615200,1.35894,1.36228,1.35868,1.3611
1777618800,1.3611,1.36148,1.3599,1.36049
1777622400,1.36048,1.36122,1.36008,1.36084
1777626000,1.36086,1.361,1.35918,1.35932
1777629600,1.35932,1.36104,1.3592,1.3606
1777633200,1.36063,1.36229,1.3606,1.36202
1777636800,1.36202,1.36432,1.36158,1.36299
1777640400,1.36296,1.364,1.36166,1.36376
1777644000,1.3638,1.36578,1.36176,1.36236
1777647600,1.36236,1.36306,1.36142,1.36193
1777651200,1.36194,1.36233,1.3599,1.3599
1777654800,1.3599,1.36018,1.35888,1.35938
1777658400,1.3594,1.3595,1.35753,1.35826
1777662000,1.35824,1.35836,1.35729,1.35734
1777665600,1.35733,1.35774,1.35688,1.3575
1777842000,1.36003,1.36053,1.36002,1.3604
1777845600,1.36028,1.36033,1.35844,1.35898
1777849200,1.35896,1.35906,1.358,1.35812
1777852800,1.3581,1.35874,1.35751,1.35867
1777856400,1.35866,1.35878,1.35764,1.35846
1777860000,1.35845,1.35902,1.35798,1.35854
1777863600,1.35851,1.36016,1.35827,1.35978
1777867200,1.35978,1.35991,1.3586,1.3588
1777870800,1.3588,1.35935,1.35856,1.35924
1777874400,1.35922,1.35986,1.3576,1.3581
1777878000,1.35809,1.3581,1.35632,1.35663
1777881600,1.35661,1.35674,1.35594,1.35609
1777885200,1.35612,1.35664,1.35566,1.3559
1777888800,1.3559,1.35598,1.35235,1.35455
1777892400,1.35458,1.35508,1.3534,1.35411
1777896000,1.35413,1.35636,1.3539,1.35574
1777899600,1.35572,1.35664,1.35484,1.356
1777903200,1.35602,1.35695,1.35503,1.35536
1777906800,1.35536,1.35593,1.3525,1.35328
1777910400,1.35328,1.35366,1.35122,1.35188
1777914000,1.35189,1.35401,1.35188,1.3533
1777917600,1.3533,1.35374,1.35257,1.35372
1777921200,1.35372,1.35425,1.35318,1.35371
1777924800,1.3537,1.35372,1.35268,1.35322
1777928400,1.3532,1.35356,1.35252,1.35319
1777932000,1.35318,1.35328,1.35268,1.35282
1777935600,1.35282,1.35324,1.35281,1.35314
1777939200,1.35314,1.35349,1.35232,1.35248
1777942800,1.3525,1.35273,1.3518,1.35259
1777946400,1.3526,1.3532,1.3525,1.3526
1777950000,1.35258,1.35273,1.3521,1.35214
1777953600,1.35214,1.35282,1.3515,1.3516
1777957200,1.35158,1.35253,1.35138,1.35194
1777960800,1.35192,1.35362,1.35148,1.35312
1777964400,1.35316,1.35482,1.35316,1.35381
1777968000,1.35382,1.35508,1.35378,1.35422
1777971600,1.35419,1.3547,1.35323,1.35422
1777975200,1.35421,1.35514,1.35383,1.35458
1777978800,1.35459,1.35472,1.3531,1.3541
1777982400,1.35409,1.35499,1.35319,1.3544
1777986000,1.3544,1.35594,1.35436,1.35522
1777989600,1.3552,1.35678,1.35496,1.35644
1777993200,1.35646,1.35786,1.35616,1.3574
1777996800,1.35739,1.35763,1.35548,1.3556
1778000400,1.35561,1.35592,1.35476,1.35508
1778004000,1.35507,1.35534,1.3546,1.3549
1778007600,1.35494,1.3551,1.35409,1.3543
1778011200,1.3543,1.35446,1.35379,1.35382
1778014800,1.35446,1.35482,1.35382,1.35408
1778018400,1.35408,1.3561,1.35388,1.35574
1778022000,1.35574,1.35802,1.35568,1.35677
1778025600,1.3568,1.35774,1.3565,1.35748
1778029200,1.35748,1.35804,1.35728,1.35742
1778032800,1.35741,1.35782,1.35661,1.35686
1778036400,1.35686,1.3572,1.3564,1.3565
1778040000,1.35649,1.35958,1.35634,1.35894
1778043600,1.35895,1.35916,1.35832,1.35863
1778047200,1.35866,1.35903,1.35812,1.3589
1778050800,1.3589,1.35995,1.35836,1.35989
1778054400,1.35988,1.36346,1.3592,1.36259
1778058000,1.36258,1.36292,1.3614,1.36262
1778061600,1.36262,1.36436,1.36138,1.36371
1778065200,1.36372,1.36422,1.36203,1.36236
1778068800,1.36235,1.36242,1.3608,1.36117
1778072400,1.36116,1.36174,1.36008,1.36078
1778076000,1.36078,1.36196,1.35989,1.3604
1778079600,1.3604,1.36046,1.3594,1.35954
1778083200,1.35953,1.35964,1.35788,1.35837
1778086800,1.35838,1.35996,1.35816,1.35924
1778090400,1.35924,1.35974,1.35891,1.3594
1778094000,1.35942,1.35993,1.35921,1.35934
1778097600,1.35932,1.35958,1.35897,1.35933
1778101200,1.35946,1.35986,1.35912,1.35932
1778104800,1.35933,1.35952,1.35911,1.35948
1778108400,1.35945,1.35967,1.35909,1.35913
1778112000,1.35912,1.35994,1.35898,1.35922
1778115600,1.35924,1.36084,1.35904,1.36052
1778119200,1.36052,1.36085,1.36009,1.36036
1778122800,1.36035,1.36035,1.3593,1.3593
1778126400,1.3593,1.36014,1.35914,1.35977
1778130000,1.35974,1.36002,1.35942,1.35948
1778133600,1.35946,1.36088,1.35912,1.36
1778137200,1.36003,1.36248,1.36,1.3621
1778140800,1.3621,1.36246,1.36148,1.36224
1778144400,1.36224,1.3624,1.36176,1.36192
1778148000,1.3619,1.36306,1.36171,1.36202
1778151600,1.36204,1.36244,1.36096,1.36181
1778155200,1.36181,1.3629,1.36172,1.36236
1778158800,1.36236,1.3629,1.36157,1.36192
1778162400,1.3619,1.36314,1.36139,1.36302
1778166000,1.36302,1.36324,1.36072,1.3608
1778169600,1.36081,1.361,1.35908,1.35942
1778173200,1.35944,1.35952,1.3569,1.35831
1778176800,1.35832,1.35848,1.35702,1.35804
1778180400,1.35808,1.35848,1.35621,1.35624
1778184000,1.35624,1.35758,1.35482,1.35503
1778187600,1.35556,1.35595,1.35519,1.35546
1778191200,1.35546,1.35551,1.35472,1.35474
1778194800,1.35474,1.35562,1.35472,1.35554
1778198400,1.35556,1.35612,1.35488,1.35509
1778202000,1.35512,1.35594,1.3551,1.35585
1778205600,1.35586,1.3561,1.35499,1.3556
1778209200,1.35562,1.35602,1.3553,1.35546
1778212800,1.35546,1.35686,1.35494,1.35654
1778216400,1.35653,1.35772,1.35652,1.35744
1778220000,1.35744,1.35904,1.35728,1.35859
1778223600,1.3586,1.35892,1.35778,1.3582
1778227200,1.35816,1.36154,1.35787,1.36136
1778230800,1.36138,1.36229,1.36124,1.36152
1778234400,1.3615,1.3619,1.36023,1.36032
1778238000,1.36034,1.36136,1.36005,1.3613
1778241600,1.36132,1.36246,1.36018,1.3614
1778245200,1.36138,1.36308,1.36062,1.36257
1778248800,1.36258,1.36278,1.361,1.36253
1778252400,1.36253,1.36296,1.36172,1.36237
1778256000,1.36236,1.36308,1.3616,1.36173
1778259600,1.36171,1.36238,1.36162,1.36198
1778263200,1.36198,1.36308,1.3618,1.36222
1778266800,1.36222,1.36291,1.36218,1.36284
1778270400,1.36284,1.36371,1.36275,1.36324
1778446800,1.35589,1.35931,1.35575,1.3569
1778450400,1.3569,1.35901,1.3569,1.35898
1778454000,1.35898,1.35972,1.35897,1.35942
1778457600,1.35942,1.36011,1.3591,1.35992
1778461200,1.35991,1.3601,1.35901,1.35932
1778464800,1.35932,1.35982,1.35904,1.35906
1778468400,1.35905,1.3594,1.35886,1.35894
1778472000,1.35895,1.35904,1.35792,1.3581
1778475600,1.3581,1.35888,1.35803,1.3584
1778479200,1.35843,1.35992,1.35806,1.3599
1778482800,1.35992,1.36036,1.35964,1.36
1778486400,1.36003,1.36148,1.35986,1.36079
1778490000,1.36076,1.36126,1.35992,1.35992
1778493600,1.35992,1.36046,1.35858,1.35887
1778497200,1.35885,1.36149,1.35885,1.36071
1778500800,1.36074,1.36159,1.35998,1.36112
1778504400,1.36112,1.36298,1.3611,1.3624
1778508000,1.3624,1.36396,1.36171,1.36394
1778511600,1.36394,1.36536,1.36374,1.36497
1778515200,1.36498,1.365,1.36378,1.36412
1778518800,1.36412,1.36452,1.36359,1.36428
1778522400,1.36428,1.36444,1.36273,1.3629
1778526000,1.3629,1.36299,1.36168,1.36182
1778529600,1.36182,1.36202,1.3607,1.36101
1778533200,1.36138,1.36141,1.36066,1.36068
1778536800,1.36068,1.361,1.36065,1.36078
1778540400,1.36078,1.36104,1.36032,1.36042
1778544000,1.36042,1.36051,1.35931,1.35941
1778547600,1.3594,1.35958,1.358,1.35872
1778551200,1.35873,1.35928,1.35856,1.3591
1778554800,1.3591,1.35921,1.35818,1.35832
1778558400,1.35832,1.35869,1.35799,1.35848
1778562000,1.35848,1.3586,1.35689,1.35742
1778565600,1.35742,1.358,1.35446,1.35453
1778569200,1.35454,1.35504,1.35147,1.35182
1778572800,1.35184,1.35366,1.35024,1.35303
1778576400,1.35302,1.35488,1.35226,1.35393
1778580000,1.35393,1.35532,1.3533,1.35331
1778583600,1.35334,1.35453,1.3523,1.35326
1778587200,1.35328,1.35434,1.3513,1.35374
1778590800,1.35374,1.3543,1.35074,1.35107
1778594400,1.3511,1.35376,1.35107,1.35243
1778598000,1.35243,1.35289,1.35002,1.35266
1778601600,1.35268,1.35306,1.35151,1.3518
1778605200,1.3518,1.35286,1.35174,1.35232
1778608800,1.35232,1.35332,1.35167,1.35318
1778612400,1.35318,1.35442,1.35318,1.35399
1778616000,1.354,1.35416,1.35362,1.3541
1778619600,1.3536,1.35421,1.3536,1.35384
1778623200,1.35379,1.35424,1.35366,1.35403
1778626800,1.35404,1.35427,1.35348,1.35352
1778630400,1.35352,1.35392,1.35304,1.35368
1778634000,1.35368,1.35456,1.35284,1.35413
1778637600,1.35412,1.35463,1.35368,1.35383
1778641200,1.35382,1.35404,1.35312,1.35378
1778644800,1.35379,1.35384,1.35322,1.35342
1778648400,1.35341,1.35497,1.35339,1.35486
1778652000,1.35488,1.35514,1.35236,1.35281
1778655600,1.35282,1.35374,1.35202,1.35208
1778659200,1.35207,1.3534,1.3519,1.35242
1778662800,1.35243,1.35251,1.35068,1.3518
1778666400,1.35181,1.35218,1.34939,1.35073
1778670000,1.35074,1.35103,1.34994,1.3504
1778673600,1.35039,1.35106,1.34846,1.34904
1778677200,1.34904,1.35177,1.34904,1.35142
1778680800,1.3514,1.35208,1.3505,1.35137
1778684400,1.35135,1.35294,1.35125,1.35192
1778688000,1.35193,1.3528,1.35123,1.35154
1778691600,1.35152,1.35194,1.35111,1.35124
1778695200,1.35125,1.35204,1.35116,1.35184
1778698800,1.35184,1.35245,1.35183,1.35228
1778702400,1.35228,1.35268,1.35204,1.35239
1778706000,1.35246,1.35258,1.35198,1.35226
1778709600,1.35225,1.35322,1.3522,1.35275
1778713200,1.35275,1.35295,1.35236,1.35269
1778716800,1.35268,1.3533,1.3525,1.35298
1778720400,1.35297,1.35314,1.35209,1.35224
1778724000,1.35222,1.35266,1.35218,1.35234
1778727600,1.35236,1.353,1.35226,1.3527
1778731200,1.35268,1.35328,1.35252,1.35284
1778734800,1.35284,1.35294,1.35149,1.35162
1778738400,1.3516,1.35326,1.35158,1.35276
1778742000,1.35274,1.35276,1.35048,1.3506
1778745600,1.35059,1.35209,1.35035,1.352
1778749200,1.352,1.35208,1.35099,1.35116
1778752800,1.35116,1.3521,1.35094,1.35118
1778756400,1.35119,1.35176,1.3495,1.35003
1778760000,1.35002,1.35182,1.34965,1.35078
1778763600,1.35076,1.35104,1.34892,1.35002
1778767200,1.34999,1.3513,1.34835,1.3484
1778770800,1.3484,1.34875,1.3473,1.3478
1778774400,1.34779,1.34789,1.34322,1.34432
1778778000,1.34433,1.34464,1.34102,1.34106
1778781600,1.34106,1.34106,1.3395,1.34057
1778785200,1.34059,1.34087,1.33964,1.34
1778788800,1.33999,1.3403,1.33955,1.3401
1778792400,1.3402,1.34057,1.33958,1.3404
1778796000,1.34044,1.34044,1.33975,1.33994
1778799600,1.33995,1.33996,1.3385,1.33909
1778803200,1.33908,1.33924,1.33746,1.33806
1778806800,1.33806,1.33824,1.33646,1.3367
1778810400,1.33668,1.33808,1.33638,1.33754
1778814000,1.33754,1.33776,1.33731,1.33762
1778817600,1.3376,1.3376,1.3363,1.33636
1778821200,1.33636,1.33636,1.33407,1.33426
1778824800,1.33422,1.33598,1.3335,1.33506
1778828400,1.33506,1.33756,1.33456,1.33645
1778832000,1.33648,1.33666,1.33418,1.33462
1778835600,1.33462,1.33518,1.33282,1.33482
1778839200,1.33483,1.33936,1.33482,1.33826
1778842800,1.33828,1.33844,1.33589,1.33598
1778846400,1.33598,1.33627,1.33406,1.33535
1778850000,1.33536,1.33634,1.33374,1.33411
1778853600,1.3341,1.33626,1.33355,1.33444
1778857200,1.33445,1.33462,1.33164,1.33306
1778860800,1.33308,1.33358,1.33203,1.33308
1778864400,1.33308,1.33387,1.33248,1.33283
1778868000,1.33285,1.333,1.33182,1.33219
1778871600,1.33222,1.33249,1.33162,1.33187
1778875200,1.33187,1.33266,1.33152,1.33242
1779051600,1.33254,1.33277,1.3324,1.33268
1779055200,1.3325,1.33257,1.3311,1.33169
1779058800,1.33168,1.33218,1.3308,1.33097
1779062400,1.33098,1.3319,1.33048,1.3309
1779066000,1.3309,1.33136,1.33026,1.33116
1779069600,1.33116,1.33166,1.33056,1.33086
1779073200,1.33086,1.33156,1.33075,1.33133
1779076800,1.33132,1.33197,1.33123,1.33156
1779080400,1.33155,1.33256,1.33132,1.33234
1779084000,1.33233,1.33586,1.33219,1.33558
1779087600,1.33562,1.33584,1.33431,1.33528
1779091200,1.33526,1.33844,1.33503,1.33772
1779094800,1.3377,1.3378,1.33607,1.33624
1779098400,1.33623,1.33676,1.33464,1.33474
1779102000,1.33473,1.33818,1.33471,1.33764
1779105600,1.33766,1.34032,1.33752,1.33954
1779109200,1.33953,1.3402,1.33802,1.33912
1779112800,1.33912,1.34006,1.33814,1.3394
1779116400,1.33942,1.34278,1.3382,1.34182
1779120000,1.34182,1.34498,1.34154,1.34294
1779123600,1.34296,1.34349,1.34222,1.34223
1779127200,1.34224,1.34233,1.34016,1.34023
1779130800,1.34024,1.34346,1.34006,1.343
1779134400,1.34301,1.34394,1.34296,1.34336
1779138000,1.34316,1.3435,1.34248,1.34313
1779141600,1.34316,1.34376,1.34284,1.34344
1779145200,1.34344,1.34368,1.34314,1.34316
1779148800,1.34316,1.34348,1.3419,1.34196
1779152400,1.34194,1.34252,1.34134,1.34172
1779156000,1.3417,1.34184,1.34091,1.34161
1779159600,1.34162,1.34193,1.34128,1.34135
1779163200,1.34136,1.34156,1.34062,1.34063
1779166800,1.34064,1.3418,1.34002,1.3417
1779170400,1.34166,1.34173,1.33971,1.33999
1779174000,1.33998,1.34068,1.33903,1.34022
1779177600,1.34022,1.34026,1.33892,1.33928
1779181200,1.33928,1.34082,1.33872,1.34074
1779184800,1.34073,1.34159,1.33934,1.34073
1779188400,1.34074,1.34097,1.34026,1.34034
1779192000,1.34032,1.342,1.34025,1.3407
1779195600,1.3407,1.34077,1.33862,1.34021
1779199200,1.3402,1.34026,1.33785,1.33926
1779202800,1.33928,1.34016,1.33892,1.3399
1779206400,1.33988,1.34028,1.33881,1.33996
1779210000,1.33996,1.34122,1.33994,1.34086
1779213600,1.34085,1.34118,1.3397,1.33974
1779217200,1.33974,1.3404,1.33966,1.34003
1779220800,1.34004,1.34032,1.3394,1.33948
1779224400,1.34022,1.34038,1.33942,1.34026
1779228000,1.34031,1.34031,1.33955,1.33979
1779231600,1.3398,1.34044,1.33956,1.33958
1779235200,1.33956,1.34021,1.33876,1.33894
1779238800,1.33892,1.33922,1.33783,1.33869
1779242400,1.3387,1.33965,1.33836,1.33906
1779246000,1.33906,1.34036,1.33876,1.33996
1779249600,1.33998,1.34065,1.33896,1.33908
1779253200,1.33907,1.3398,1.33882,1.33918
1779256800,1.33918,1.34069,1.33758,1.3387
1779260400,1.33866,1.3398,1.33826,1.3386
1779264000,1.3386,1.3393,1.3375,1.33822
1779267600,1.33821,1.33928,1.33804,1.33826
1779271200,1.33826,1.3399,1.33812,1.3397
1779274800,1.33969,1.34082,1.33946,1.33998
1779278400,1.34002,1.34064,1.33962,1.33976
1779282000,1.33976,1.34066,1.3391,1.3393
1779285600,1.33932,1.3441,1.33833,1.34329
1779289200,1.3433,1.34638,1.34212,1.34412
1779292800,1.34413,1.34542,1.34352,1.3442
1779296400,1.3442,1.34466,1.34355,1.34362
1779300000,1.3436,1.34494,1.34326,1.34426
1779303600,1.34426,1.3451,1.34372,1.34378
1779307200,1.34376,1.3441,1.34336,1.34348
1779310800,1.34385,1.34426,1.3435,1.34396
1779314400,1.34392,1.34396,1.34336,1.34364
1779318000,1.34365,1.34386,1.34326,1.34342
1779321600,1.34344,1.34396,1.34285,1.34374
1779325200,1.34374,1.34454,1.34312,1.34344
1779328800,1.34346,1.34376,1.34192,1.34257
1779332400,1.34256,1.34314,1.34256,1.34271
1779336000,1.3427,1.34333,1.34258,1.34316
1779339600,1.34316,1.34338,1.34266,1.3433
1779343200,1.34326,1.344,1.34278,1.34346
1779346800,1.34346,1.34395,1.34156,1.34294
1779350400,1.34296,1.34551,1.34275,1.34354
1779354000,1.34354,1.34466,1.34326,1.34422
1779357600,1.34423,1.34461,1.34154,1.34246
1779361200,1.34246,1.34395,1.34188,1.34217
1779364800,1.34218,1.343,1.34119,1.34138
1779368400,1.34136,1.34209,1.33923,1.34064
1779372000,1.34066,1.34131,1.33964,1.34114
1779375600,1.34114,1.34122,1.33957,1.34054
1779379200,1.34056,1.34106,1.34011,1.34082
1779382800,1.34083,1.34493,1.34056,1.34432
1779386400,1.34432,1.34484,1.34208,1.34262
1779390000,1.3426,1.34412,1.34254,1.3436
1779393600,1.34362,1.34408,1.3428,1.34296
1779397200,1.34264,1.3437,1.34232,1.34324
1779400800,1.34322,1.34348,1.34294,1.34329
1779404400,1.3433,1.34342,1.34311,1.34324
1779408000,1.34324,1.34329,1.34247,1.34256
1779411600,1.34252,1.3431,1.34238,1.34253
1779415200,1.34253,1.34305,1.34246,1.34272
1779418800,1.34272,1.34286,1.34233,1.34264
1779422400,1.34263,1.3432,1.34256,1.34306
1779426000,1.34304,1.34326,1.34195,1.34232
1779429600,1.34233,1.34286,1.34171,1.34246
1779433200,1.34247,1.34258,1.34133,1.34252
1779436800,1.34252,1.34388,1.34232,1.34262
1779440400,1.3426,1.34283,1.34168,1.34274
1779444000,1.34273,1.34324,1.34206,1.34232
1779447600,1.34233,1.34256,1.3419,1.34211
1779451200,1.3421,1.34372,1.34168,1.34368
1779454800,1.3437,1.34632,1.34331,1.34379
1779458400,1.34378,1.34382,1.3418,1.34341
1779462000,1.34343,1.34436,1.34292,1.3437
1779465600,1.3437,1.34466,1.34336,1.34443
1779469200,1.34446,1.34538,1.34426,1.34494
1779472800,1.34494,1.34515,1.34441,1.34482
1779476400,1.34482,1.34483,1.34382,1.34403
1779480000,1.34404,1.34424,1.34296,1.34312
1779656400,1.3459,1.34607,1.34514,1.34564
1779660000,1.34564,1.34861,1.34562,1.3484
1779663600,1.34841,1.34884,1.34809,1.34814
1779667200,1.34814,1.34884,1.34769,1.3479
1779670800,1.3479,1.34908,1.34775,1.348
1779674400,1.34801,1.34835,1.34755,1.34769
1779678000,1.3477,1.34798,1.34742,1.34752
1779681600,1.3475,1.34856,1.34746,1.34832
1779685200,1.34832,1.3489,1.34812,1.34824
1779688800,1.34823,1.34874,1.34786,1.34861
1779692400,1.34863,1.34866,1.34706,1.34846
1779696000,1.34848,1.3494,1.34786,1.34936
1779699600,1.34936,1.34961,1.34916,1.34928
1779703200,1.34927,1.34948,1.34892,1.34913
1779706800,1.34914,1.35063,1.34876,1.34984
1779710400,1.34984,1.35066,1.34972,1.35008
1779714000,1.35006,1.3504,1.3494,1.3494
1779717600,1.3494,1.3502,1.34927,1.35008
1779721200,1.35008,1.35054,1.3496,1.3502
1779724800,1.35022,1.35052,1.3499,1.3504
1779728400,1.3504,1.35076,1.35035,1.35058
1779732000,1.35058,1.35074,1.35048,1.3507
1779735600,1.35071,1.35091,1.35057,1.3508
1779739200,1.35082,1.35086,1.35056,1.3507
1779742800,1.35024,1.35068,1.34968,1.35028
1779746400,1.35028,1.35056,1.35008,1.35033
1779750000,1.35032,1.35053,1.34956,1.3496
1779753600,1.3496,1.3497,1.34881,1.34943
1779757200,1.34942,1.34951,1.34826,1.34868
1779760800,1.34868,1.34904,1.34832,1.34872
1779764400,1.34872,1.34922,1.34868,1.34886
1779768000,1.34887,1.3489,1.34806,1.34808
1779771600,1.34809,1.34816,1.34744,1.34752
1779775200,1.34753,1.34852,1.34738,1.34778
1779778800,1.3478,1.34784,1.34648,1.34748
1779782400,1.34749,1.3481,1.34718,1.3475
1779786000,1.3475,1.3485,1.34724,1.34839
1779789600,1.3484,1.34894,1.3478,1.3485
1779793200,1.3485,1.34895,1.34684,1.34694
1779796800,1.34694,1.34752,1.34658,1.3467
1779800400,1.3467,1.34704,1.34568,1.3464
1779804000,1.3464,1.34691,1.34498,1.34498
1779807600,1.34498,1.34503,1.34346,1.34358
1779811200,1.3436,1.3449,1.34348,1.34412
1779814800,1.34414,1.34484,1.34386,1.34412
1779818400,1.34413,1.3446,1.34394,1.34448
1779822000,1.34448,1.34502,1.34426,1.34489
1779825600,1.34488,1.34538,1.34453,1.34471
1779829200,1.3448,1.34533,1.34466,1.34486
1779832800,1.34486,1.3451,1.34477,1.34506
1779836400,1.34506,1.34591,1.34501,1.34548
1779840000,1.34548,1.3458,1.34542,1.34556
1779843600,1.34556,1.34558,1.34462,1.34472
1779847200,1.34472,1.34542,1.34472,1.34524
1779850800,1.34525,1.34586,1.34524,1.34548
1779854400,1.34546,1.34566,1.3453,1.34542
1779858000,1.34541,1.34569,1.3449,1.34496
1779861600,1.34494,1.34562,1.34445,1.34524
1779865200,1.34527,1.34566,1.3442,1.34432
1779868800,1.34432,1.34522,1.34415,1.34465
1779872400,1.34464,1.34522,1.3445,1.34454
1779876000,1.34453,1.34464,1.34362,1.3441
1779879600,1.34413,1.3443,1.34304,1.3435
1779883200,1.3435,1.3457,1.34316,1.34402
1779886800,1.34398,1.3449,1.34397,1.34468
1779890400,1.3447,1.34582,1.34175,1.3419
1779894000,1.3419,1.34318,1.34164,1.34292
1779897600,1.34293,1.3432,1.34202,1.3431
1779901200,1.3431,1.3432,1.34174,1.34268
1779904800,1.34266,1.34312,1.34223,1.34298
1779908400,1.34298,1.34332,1.34287,1.34307
1779912000,1.34306,1.3433,1.34266,1.34276
1779915600,1.34228,1.34297,1.34228,1.34268
1779919200,1.34268,1.34308,1.34256,1.34278
1779922800,1.34277,1.34292,1.34144,1.34162
1779926400,1.3416,1.342,1.34096,1.34136
1779930000,1.34136,1.34142,1.33975,1.33985
1779933600,1.33986,1.3407,1.33986,1.34018
1779937200,1.34018,1.34036,1.33686,1.3369
1779940800,1.33688,1.33784,1.33676,1.33778
1779944400,1.33778,1.33962,1.33754,1.33924
1779948000,1.33922,1.3408,1.33908,1.3404
1779951600,1.34042,1.34116,1.33996,1.34028
1779955200,1.3403,1.3407,1.33951,1.34018
1779958800,1.34017,1.34098,1.33949,1.3396
1779962400,1.33958,1.33982,1.33866,1.33894
1779966000,1.33891,1.34104,1.33891,1.34068
1779969600,1.34066,1.34251,1.34033,1.3421
1779973200,1.34211,1.34281,1.34126,1.34126
1779976800,1.34126,1.34514,1.34075,1.3433
1779980400,1.34331,1.34422,1.34321,1.34359
1779984000,1.34359,1.34486,1.34324,1.34467
1779987600,1.34468,1.34482,1.34408,1.34458
1779991200,1.34457,1.34482,1.34366,1.34405
1779994800,1.34404,1.34442,1.34376,1.34395
1779998400,1.34394,1.3444,1.34388,1.34439
1780002000,1.34458,1.34458,1.34399,1.34443
1780005600,1.34438,1.34461,1.34416,1.3442
1780009200,1.34419,1.34457,1.34418,1.34441
1780012800,1.34442,1.34489,1.34395,1.34409
1780016400,1.3441,1.34508,1.34382,1.344
1780020000,1.344,1.3444,1.34382,1.34384
1780023600,1.34386,1.3439,1.34306,1.34324
1780027200,1.34325,1.34386,1.34322,1.34386
1780030800,1.34386,1.34418,1.3436,1.3439
1780034400,1.34389,1.34448,1.34358,1.34417
