t,o,h,l,c
1771412400,153.812,153.818,153.656,153.709
1771416000,153.708,153.804,153.554,153.686
1771419600,153.686,153.946,153.617,153.944
1771423200,153.943,154.443,153.916,154.378
1771426800,154.38,154.436,154.248,154.284
1771430400,154.284,154.492,154.235,154.455
1771434000,154.454,154.606,154.414,154.534
1771437600,154.535,154.796,154.526,154.742
1771441200,154.742,154.874,154.328,154.723
1771444800,154.725,154.837,154.702,154.817
1771448400,154.82,154.854,154.777,154.824
1771452000,154.782,154.804,154.748,154.763
1771455600,154.76,154.796,154.686,154.686
1771459200,154.688,154.838,154.62,154.735
1771462800,154.736,154.985,154.656,154.951
1771466400,154.952,155.048,154.756,155.002
1771470000,155.001,155.268,154.928,155.139
1771473600,155.138,155.298,155.103,155.122
1771477200,155.123,155.334,155.102,155.305
1771480800,155.306,155.344,154.962,155.072
1771484400,155.074,155.196,154.934,154.977
1771488000,154.978,155.028,154.706,154.816
1771491600,154.816,154.976,154.754,154.81
1771495200,154.808,154.858,154.66,154.708
1771498800,154.708,154.724,154.576,154.628
1771502400,154.627,154.817,154.544,154.804
1771506000,154.803,155.044,154.795,154.917
1771509600,154.916,155.284,154.896,155.216
1771513200,155.218,155.266,154.956,154.999
1771516800,155.001,155.016,154.858,154.966
1771520400,154.966,155.034,154.923,155.018
1771524000,155.019,155.026,154.83,154.876
1771527600,154.875,155.134,154.83,155.081
1771531200,155.082,155.122,155.008,155.086
1771534800,155.088,155.106,154.958,155.001
1771538400,154.98,155.028,154.897,154.975
1771542000,154.974,155.212,154.931,155.199
1771545600,155.2,155.239,154.898,155.071
1771549200,155.074,155.316,154.968,155.144
1771552800,155.144,155.236,155.055,155.202
1771556400,155.201,155.212,155.095,155.144
1771560000,155.144,155.222,155.072,155.212
1771563600,155.211,155.37,155.174,155.292
1771567200,155.292,155.376,155.147,155.162
1771570800,155.156,155.506,154.948,155.499
1771574400,155.499,155.601,155.294,155.554
1771578000,155.556,155.644,155.368,155.394
1771581600,155.395,155.436,155.16,155.178
1771585200,155.179,155.278,155.126,155.23
1771588800,155.23,155.32,155.18,155.252
1771592400,155.254,155.45,155.052,155.418
1771596000,155.419,155.54,155.352,155.411
1771599600,155.405,155.533,154.771,154.856
1771603200,154.855,155.097,154.716,154.988
1771606800,154.991,155.206,154.938,154.996
1771610400,154.997,155.082,154.813,155.023
1771614000,155.02,155.188,154.964,155.128
1771617600,155.128,155.166,154.983,155.068
1771621200,155.068,155.086,154.952,155.076
1771797600,154.925,154.972,154.925,154.931
1771801200,154.932,154.972,154.317,154.344
1771804800,154.343,154.474,154.056,154.06
1771808400,154.058,154.284,153.996,154.216
1771812000,154.216,154.274,154.075,154.218
1771815600,154.218,154.43,154.218,154.259
1771819200,154.261,154.444,154.224,154.394
1771822800,154.394,154.491,154.388,154.44
1771826400,154.439,154.496,154.226,154.466
1771830000,154.466,154.609,154.458,154.482
1771833600,154.482,154.784,154.456,154.719
1771837200,154.72,154.864,154.626,154.812
1771840800,154.81,154.894,154.755,154.792
1771844400,154.792,154.946,154.756,154.925
1771848000,154.928,155.046,154.853,154.9
1771851600,154.902,154.955,154.566,154.622
1771855200,154.622,154.826,154.546,154.551
1771858800,154.549,154.555,154.356,154.428
1771862400,154.429,154.476,154.274,154.303
1771866000,154.302,154.419,154.222,154.392
1771869600,154.392,154.644,154.391,154.497
1771873200,154.499,154.672,154.483,154.62
1771876800,154.618,154.724,154.604,154.71
1771880400,154.709,154.769,154.64,154.674
1771884000,154.669,154.673,154.582,154.62
1771887600,154.6,154.704,154.526,154.664
1771891200,154.663,154.872,154.625,154.866
1771894800,154.866,155.14,154.848,154.974
1771898400,154.976,155.109,154.872,154.912
1771902000,154.912,155.124,154.865,155.12
1771905600,155.12,155.312,155.076,155.246
1771909200,155.247,155.31,155.167,155.168
1771912800,155.167,155.194,154.968,154.975
1771916400,154.976,156.171,154.946,156.098
1771920000,156.099,156.282,155.906,155.95
1771923600,155.951,155.98,155.733,155.856
1771927200,155.856,155.936,155.746,155.892
1771930800,155.889,155.95,155.678,155.884
1771934400,155.884,156.026,155.836,155.883
1771938000,155.884,156.094,155.773,156.058
1771941600,156.058,156.176,155.92,155.97
1771945200,155.971,156.108,155.816,155.91
1771948800,155.912,155.932,155.584,155.664
1771952400,155.664,155.782,155.627,155.758
1771956000,155.757,155.804,155.69,155.778
1771959600,155.778,155.82,155.708,155.78
1771963200,155.78,155.884,155.744,155.882
1771966800,155.884,155.927,155.842,155.902
1771970400,155.866,155.878,155.788,155.83
1771974000,155.828,155.913,155.798,155.91
1771977600,155.908,155.994,155.662,155.668
1771981200,155.67,155.839,155.62,155.778
1771984800,155.777,155.805,155.398,155.464
1771988400,155.462,156.044,155.348,155.826
1771992000,155.828,156.046,155.702,155.736
1771995600,155.737,155.8,155.574,155.599
1771999200,155.6,155.796,155.528,155.715
1772002800,155.716,155.924,155.688,155.92
1772006400,155.921,156.31,155.914,156.31
1772010000,156.309,156.662,156.306,156.559
1772013600,156.56,156.778,156.546,156.772
1772017200,156.772,156.826,156.73,156.796
1772020800,156.799,156.8,156.656,156.685
1772024400,156.686,156.75,156.59,156.696
1772028000,156.696,156.762,156.442,156.614
1772031600,156.613,156.613,156.338,156.368
1772035200,156.37,156.478,156.305,156.306
1772038800,156.305,156.374,156.238,156.328
1772042400,156.326,156.414,156.282,156.399
1772046000,156.398,156.542,156.37,156.444
1772049600,156.444,156.46,156.344,156.449
1772053200,156.448,156.475,156.356,156.364
1772056800,156.342,156.438,156.252,156.32
1772060400,156.31,156.339,156.118,156.171
1772064000,156.17,156.235,155.96,155.992
1772067600,155.991,156.056,155.81,155.831
1772071200,155.83,156.054,155.754,155.939
1772074800,155.94,155.999,155.8,155.941
1772078400,155.94,156.1,155.888,155.903
1772082000,155.904,155.973,155.699,155.945
1772085600,155.944,156.074,155.896,155.984
1772089200,155.986,156.174,155.986,156.054
1772092800,156.052,156.178,155.918,156.002
1772096400,156.002,156.093,155.918,156.07
1772100000,156.07,156.102,155.954,155.959
1772103600,155.96,156.084,155.92,156.078
1772107200,156.079,156.152,155.984,156.075
1772110800,156.076,156.176,155.943,156.162
1772114400,156.162,156.254,155.83,155.928
1772118000,155.93,156.126,155.845,156.042
1772121600,156.042,156.276,156.042,156.132
1772125200,156.133,156.402,156.125,156.393
1772128800,156.394,156.433,156.291,156.386
1772132400,156.384,156.394,156.112,156.131
1772136000,156.131,156.148,156.062,156.136
1772139600,156.136,156.154,156.058,156.135
1772143200,156.146,156.17,156.054,156.104
1772146800,156.1,156.102,155.832,155.86
1772150400,155.86,155.974,155.67,155.89
1772154000,155.891,155.988,155.709,155.984
1772157600,155.984,155.984,155.736,155.748
1772161200,155.747,155.819,155.698,155.774
1772164800,155.774,155.836,155.54,155.59
1772168400,155.592,155.837,155.578,155.834
1772172000,155.834,155.954,155.776,155.882
1772175600,155.883,156.124,155.883,156.084
1772179200,156.084,156.176,155.961,156.138
1772182800,156.138,156.233,156.057,156.073
1772186400,156.072,156.088,155.925,155.978
1772190000,155.98,156.001,155.866,155.912
1772193600,155.91,155.954,155.838,155.894
1772197200,155.892,156.183,155.89,156.172
1772200800,156.17,156.228,155.931,156.18
1772204400,156.181,156.212,155.952,156.07
1772208000,156.07,156.144,155.967,156.056
1772211600,156.056,156.134,155.915,156.058
1772215200,156.057,156.1,155.994,156.014
1772218800,156.014,156.025,155.888,156.018
1772222400,156.02,156.182,155.96,156.178
1772226000,156.178,156.194,156.036,156.066
1772402400,156.154,156.342,156.128,156.142
1772406000,156.14,156.663,156.138,156.634
1772409600,156.638,156.81,156.331,156.4
1772413200,156.402,156.603,156.214,156.22
1772416800,156.218,156.446,156.171,156.288
1772420400,156.285,156.341,156.16,156.32
1772424000,156.318,156.588,156.286,156.524
1772427600,156.522,156.858,156.522,156.834
1772431200,156.834,157.018,156.818,156.889
1772434800,156.89,157.041,156.887,156.98
1772438400,156.986,157.251,156.904,156.978
1772442000,156.977,157.026,156.798,157.011
1772445600,157.012,157.017,156.796,156.92
1772449200,156.92,157.01,156.863,156.964
1772452800,156.963,157.407,156.959,157.382
1772456400,157.38,157.606,157.35,157.522
1772460000,157.522,157.569,157.413,157.483
1772463600,157.494,157.752,157.494,157.734
1772467200,157.736,157.753,157.372,157.488
1772470800,157.489,157.498,157.336,157.362
1772474400,157.361,157.491,157.332,157.376
1772478000,157.376,157.378,157.122,157.153
1772481600,157.152,157.496,157.117,157.354
1772485200,157.352,157.404,157.283,157.36
1772488800,157.409,157.428,157.29,157.405
1772492400,157.402,157.418,157.179,157.27
1772496000,157.272,157.518,157.196,157.484
1772499600,157.485,157.6,157.281,157.292
1772503200,157.292,157.394,157.178,157.25
1772506800,157.25,157.388,157.2,157.283
1772510400,157.282,157.419,157.199,157.398
1772514000,157.401,157.435,157.27,157.396
1772517600,157.396,157.49,157.21,157.22
1772521200,157.222,157.458,157.151,157.413
1772524800,157.418,157.583,157.302,157.513
1772528400,157.514,157.824,157.464,157.674
1772532000,157.675,157.853,157.605,157.838
1772535600,157.839,157.972,157.674,157.682
1772539200,157.684,157.772,157.5,157.644
1772542800,157.642,157.82,157.618,157.804
1772546400,157.804,157.954,157.717,157.717
1772550000,157.718,157.916,157.602,157.844
1772553600,157.844,157.928,157.612,157.699
1772557200,157.698,157.868,157.676,157.836
1772560800,157.836,157.846,157.504,157.653
1772564400,157.654,157.822,157.474,157.668
1772568000,157.667,157.676,157.484,157.666
1772571600,157.666,157.76,157.637,157.694
1772575200,157.536,157.652,157.512,157.572
1772578800,157.572,157.796,157.552,157.767
1772582400,157.769,157.865,157.484,157.54
1772586000,157.54,157.765,157.536,157.59
1772589600,157.59,157.614,157.476,157.599
1772593200,157.601,157.645,157.369,157.41
1772596800,157.406,157.428,157.178,157.378
1772600400,157.378,157.633,157.352,157.569
1772604000,157.572,157.656,157.38,157.434
1772607600,157.435,157.484,157.254,157.46
1772611200,157.462,157.544,157.255,157.404
1772614800,157.405,157.468,157.092,157.202
1772618400,157.202,157.329,156.856,157.287
1772622000,157.288,157.351,157.068,157.22
1772625600,157.22,157.34,157.04,157.316
1772629200,157.318,157.326,157.088,157.298
1772632800,157.3,157.416,157.242,157.26
1772636400,157.259,157.398,157.104,157.12
1772640000,157.121,157.124,156.893,156.942
1772643600,156.944,157.039,156.882,156.977
1772647200,156.976,157.172,156.976,157.164
1772650800,157.164,157.165,156.971,157.008
1772654400,157.007,157.108,156.97,157.095
1772658000,157.093,157.12,157.015,157.054
1772661600,157.028,157.09,157.018,157.02
1772665200,157.018,157.098,156.976,156.98
1772668800,156.982,157.011,156.546,156.572
1772672400,156.568,156.77,156.454,156.765
1772676000,156.764,156.964,156.719,156.954
1772679600,156.954,157.087,156.894,156.993
1772683200,156.992,157.153,156.992,157.124
1772686800,157.125,157.22,156.98,157.192
1772690400,157.195,157.256,156.962,157.042
1772694000,157.043,157.293,156.958,157.26
1772697600,157.257,157.38,157.169,157.28
1772701200,157.279,157.31,156.901,157.16
1772704800,157.162,157.298,157.108,157.295
1772708400,157.295,157.367,157.244,157.35
1772712000,157.35,157.502,157.288,157.445
1772715600,157.446,157.784,157.434,157.764
1772719200,157.764,157.774,157.526,157.57
1772722800,157.57,157.776,157.396,157.624
1772726400,157.62,157.803,157.534,157.582
1772730000,157.583,157.851,157.548,157.69
1772733600,157.69,157.842,157.636,157.731
1772737200,157.733,157.849,157.694,157.814
1772740800,157.814,157.848,157.414,157.558
1772744400,157.56,157.576,157.476,157.558
1772748000,157.583,157.622,157.452,157.526
1772751600,157.526,157.604,157.471,157.568
1772755200,157.568,157.57,157.384,157.468
1772758800,157.469,157.593,157.416,157.484
1772762400,157.484,157.547,157.45,157.504
1772766000,157.504,157.516,157.468,157.494
1772769600,157.494,157.687,157.494,157.668
1772773200,157.669,157.88,157.64,157.846
1772776800,157.844,157.904,157.723,157.731
1772780400,157.73,157.773,157.534,157.538
1772784000,157.539,157.666,157.502,157.658
1772787600,157.656,157.896,157.654,157.863
1772791200,157.866,157.9,157.762,157.878
1772794800,157.88,157.995,157.834,157.954
1772798400,157.953,158.088,157.85,158.004
1772802000,158,158,157.382,157.873
1772805600,157.874,158.096,157.644,157.67
1772809200,157.668,157.775,157.548,157.588
1772812800,157.59,157.718,157.514,157.644
1772816400,157.644,157.856,157.599,157.802
1772820000,157.804,157.878,157.616,157.813
1772823600,157.814,157.877,157.752,157.875
1772827200,157.877,157.964,157.838,157.908
1772830800,157.908,157.913,157.797,157.822
1773003600,158.094,158.104,158.071,158.096
1773007200,158.096,158.482,158.096,158.32
1773010800,158.32,158.446,158.204,158.404
1773014400,158.404,158.696,158.311,158.65
1773018000,158.65,158.738,158.57,158.697
1773021600,158.695,158.762,158.634,158.71
1773025200,158.71,158.9,158.662,158.86
1773028800,158.86,158.872,158.655,158.724
1773032400,158.722,158.776,158.328,158.376
1773036000,158.376,158.644,158.363,158.622
1773039600,158.622,158.659,158.404,158.461
1773043200,158.462,158.69,158.36,158.633
1773046800,158.634,158.648,158.194,158.437
1773050400,158.438,158.579,158.358,158.462
1773054000,158.461,158.51,158.372,158.47
1773057600,158.471,158.604,158.352,158.572
1773061200,158.57,158.584,158.188,158.324
1773064800,158.324,158.551,158.296,158.387
1773068400,158.388,158.4,157.998,158.085
1773072000,158.085,158.224,157.972,158.14
1773075600,158.14,158.35,158.115,158.342
1773079200,158.343,158.408,158.244,158.4
1773082800,158.4,158.418,157.643,157.86
1773086400,157.862,157.921,157.633,157.668
1773090000,157.665,157.768,157.654,157.679
1773093600,157.68,157.906,157.637,157.816
1773097200,157.815,157.958,157.758,157.875
1773100800,157.876,157.95,157.564,157.594
1773104400,157.594,157.778,157.532,157.627
1773108000,157.626,157.828,157.601,157.816
1773111600,157.815,157.92,157.8,157.891
1773115200,157.89,157.932,157.764,157.778
1773118800,157.778,157.787,157.624,157.641
1773122400,157.641,157.654,157.466,157.548
1773126000,157.552,157.622,157.276,157.302
1773129600,157.305,157.717,157.3,157.702
1773133200,157.702,157.724,157.549,157.662
1773136800,157.662,157.898,157.662,157.766
1773140400,157.766,157.844,157.65,157.799
1773144000,157.798,157.98,157.764,157.813
1773147600,157.814,157.87,157.66,157.84
1773151200,157.841,157.916,157.642,157.692
1773154800,157.692,157.767,157.55,157.6
1773158400,157.602,157.708,157.532,157.574
1773162000,157.574,157.652,157.4,157.601
1773165600,157.6,157.982,157.595,157.868
1773169200,157.868,158.134,157.848,158.034
1773172800,158.035,158.09,157.976,158.066
1773176400,158.06,158.12,158.052,158.093
1773180000,158.096,158.185,158.058,158.168
1773183600,158.167,158.188,158.056,158.107
1773187200,158.106,158.226,157.918,158.197
1773190800,158.198,158.338,158.178,158.278
1773194400,158.277,158.394,158.23,158.296
1773198000,158.297,158.312,158.169,158.2
1773201600,158.2,158.259,158.095,158.107
1773205200,158.106,158.184,158.066,158.174
1773208800,158.172,158.178,157.864,158
1773212400,158,158.278,157.962,158.224
1773216000,158.224,158.447,158.199,158.404
1773219600,158.404,158.493,158.346,158.476
1773223200,158.478,158.49,158.256,158.29
1773226800,158.29,158.504,158.252,158.502
1773230400,158.502,158.63,158.327,158.61
1773234000,158.614,158.65,158.478,158.48
1773237600,158.48,158.696,158.304,158.689
1773241200,158.688,158.854,158.674,158.834
1773244800,158.834,158.868,158.768,158.834
1773248400,158.833,158.978,158.818,158.846
1773252000,158.846,158.943,158.839,158.926
1773255600,158.926,158.972,158.911,158.948
1773259200,158.948,158.972,158.922,158.96
1773262800,158.922,158.94,158.832,158.873
1773266400,158.868,158.998,158.868,158.99
1773270000,158.99,159.132,158.944,159.086
1773273600,159.087,159.238,158.93,158.981
1773277200,158.982,158.988,158.785,158.86
1773280800,158.86,159.115,158.836,159.059
1773284400,159.06,159.07,158.977,159.028
1773288000,159.027,159.158,159.011,159.126
1773291600,159.126,159.127,158.974,159.117
1773295200,159.116,159.116,158.882,158.904
1773298800,158.906,159,158.786,158.802
1773302400,158.801,158.944,158.673,158.887
1773306000,158.886,158.939,158.712,158.758
1773309600,158.758,158.824,158.688,158.721
1773313200,158.72,158.747,158.57,158.694
1773316800,158.693,158.936,158.681,158.894
1773320400,158.894,159.066,158.806,158.999
1773324000,158.998,159.202,158.948,159.184
1773327600,159.186,159.29,159.105,159.212
1773331200,159.212,159.288,159.134,159.211
1773334800,159.212,159.349,159.118,159.318
1773338400,159.316,159.415,159.282,159.404
1773342000,159.405,159.432,159.315,159.372
1773345600,159.374,159.419,159.298,159.35
1773349200,159.342,159.395,159.234,159.354
1773352800,159.361,159.426,159.256,159.274
1773356400,159.274,159.366,159.185,159.243
1773360000,159.241,159.241,159.012,159.097
1773363600,159.098,159.286,159.034,159.272
1773367200,159.272,159.376,159.198,159.286
1773370800,159.287,159.418,159.256,159.356
1773374400,159.357,159.686,159.347,159.508
1773378000,159.508,159.51,159.316,159.43
1773381600,159.431,159.466,159.318,159.431
1773385200,159.432,159.544,159.349,159.44
1773388800,159.438,159.534,159.332,159.335
1773392400,159.333,159.495,159.252,159.48
1773396000,159.48,159.504,159.335,159.402
1773399600,159.402,159.45,159.29,159.29
1773403200,159.289,159.431,159.206,159.334
1773406800,159.334,159.364,159.008,159.106
1773410400,159.106,159.382,159.093,159.37
1773414000,159.37,159.6,159.364,159.542
1773417600,159.543,159.638,159.512,159.616
1773421200,159.615,159.689,159.55,159.574
1773424800,159.574,159.678,159.564,159.634
1773428400,159.634,159.696,159.6,159.678
1773432000,159.678,159.758,159.649,159.733
1773608400,159.566,159.61,159.517,159.583
1773612000,159.579,159.748,159.505,159.532
1773615600,159.531,159.624,159.506,159.562
1773619200,159.562,159.562,159.254,159.3
1773622800,159.299,159.509,159.288,159.422
1773626400,159.422,159.606,159.41,159.591
1773630000,159.592,159.644,159.472,159.5
1773633600,159.5,159.62,159.492,159.562
1773637200,159.562,159.585,159.321,159.345
1773640800,159.347,159.41,159.274,159.294
1773644400,159.294,159.384,159.175,159.288
1773648000,159.286,159.376,159.224,159.351
1773651600,159.352,159.387,159.25,159.324
1773655200,159.324,159.348,159.202,159.226
1773658800,159.226,159.265,159.102,159.128
1773662400,159.128,159.144,158.962,159.13
1773666000,159.13,159.177,158.904,158.938
1773669600,158.938,159.194,158.851,159.144
1773673200,159.144,159.329,159.052,159.294
1773676800,159.296,159.36,159.195,159.265
1773680400,159.264,159.304,159.136,159.272
1773684000,159.272,159.272,158.912,158.965
1773687600,158.964,159.186,158.932,159.154
1773691200,159.152,159.158,159.04,159.046
1773694800,159.061,159.105,159,159.051
1773698400,159.063,159.146,159.032,159.122
1773702000,159.122,159.223,159.08,159.136
1773705600,159.136,159.345,159.122,159.315
1773709200,159.321,159.454,159.298,159.377
1773712800,159.376,159.433,159.317,159.364
1773716400,159.366,159.407,159.28,159.352
1773720000,159.35,159.394,159.216,159.232
1773723600,159.234,159.448,159.208,159.441
1773727200,159.442,159.499,159.344,159.35
1773730800,159.35,159.404,159.172,159.234
1773734400,159.233,159.236,159.058,159.105
1773738000,159.104,159.197,159.067,159.132
1773741600,159.134,159.218,159.05,159.121
1773745200,159.12,159.144,158.968,159.103
1773748800,159.104,159.156,158.967,159.032
1773752400,159.032,159.034,158.724,158.878
1773756000,158.88,159.018,158.818,158.936
1773759600,158.935,159.116,158.87,159.032
1773763200,159.032,159.117,158.878,158.944
1773766800,158.944,159.014,158.923,158.971
1773770400,158.97,159.048,158.89,159.047
1773774000,159.046,159.066,158.981,159.043
1773777600,159.042,159.058,158.985,159
1773781200,159.041,159.041,158.884,159.01
1773784800,158.992,158.998,158.913,158.968
1773788400,158.97,158.983,158.883,158.916
1773792000,158.916,159.14,158.805,159.068
1773795600,159.07,159.088,158.974,159.015
1773799200,159.012,159.038,158.877,158.914
1773802800,158.914,158.988,158.906,158.935
1773806400,158.936,158.936,158.754,158.814
1773810000,158.813,158.818,158.654,158.702
1773813600,158.702,158.784,158.57,158.746
1773817200,158.748,158.878,158.684,158.76
1773820800,158.762,158.99,158.762,158.951
1773824400,158.952,159.053,158.898,158.912
1773828000,158.912,159.03,158.91,159.014
1773831600,159.016,159.114,158.9,158.976
1773835200,158.976,159.475,158.964,159.448
1773838800,159.45,159.585,159.437,159.496
1773842400,159.497,159.536,159.422,159.424
1773846000,159.423,159.498,159.371,159.484
1773849600,159.484,159.517,159.397,159.468
1773853200,159.469,159.544,159.369,159.41
1773856800,159.405,159.734,159.26,159.732
1773860400,159.732,159.842,159.687,159.828
1773864000,159.83,159.904,159.81,159.868
1773867600,159.868,159.868,159.733,159.733
1773871200,159.742,159.849,159.727,159.776
1773874800,159.775,159.844,159.758,159.816
1773878400,159.819,159.85,159.686,159.777
1773882000,159.78,159.817,159.584,159.664
1773885600,159.664,159.708,159.546,159.661
1773889200,159.66,159.714,159.609,159.634
1773892800,159.634,159.678,159.592,159.658
1773896400,159.658,159.748,159.642,159.713
1773900000,159.715,159.806,159.602,159.683
1773903600,159.681,159.702,159.197,159.234
1773907200,159.233,159.391,159.04,159.186
1773910800,159.184,159.283,159.07,159.152
1773914400,159.153,159.246,159.112,159.124
1773918000,159.126,159.164,159.046,159.064
1773921600,159.064,159.296,158.853,158.907
1773925200,158.908,158.942,158.124,158.224
1773928800,158.224,158.43,158.065,158.37
1773932400,158.372,158.564,158.143,158.194
1773936000,158.194,158.222,158.044,158.046
1773939600,158.046,158.098,157.798,157.814
1773943200,157.815,157.914,157.69,157.692
1773946800,157.693,157.7,157.51,157.65
1773950400,157.65,157.724,157.61,157.709
1773954000,157.69,157.824,157.639,157.787
1773957600,157.792,157.898,157.704,157.879
1773961200,157.88,157.994,157.813,157.934
1773964800,157.934,157.982,157.806,157.862
1773968400,157.856,158.138,157.75,158.108
1773972000,158.108,158.352,158.108,158.31
1773975600,158.312,158.404,158.282,158.392
1773979200,158.392,158.416,158.344,158.378
1773982800,158.378,158.434,158.346,158.429
1773986400,158.428,158.435,158.336,158.418
1773990000,158.418,158.454,158.284,158.294
1773993600,158.294,158.492,158.26,158.491
1773997200,158.49,158.864,158.453,158.835
1774000800,158.832,158.901,158.685,158.72
1774004400,158.72,158.73,158.522,158.582
1774008000,158.581,158.714,158.522,158.7
1774011600,158.7,159.023,158.672,159.022
1774015200,159.022,159.18,159.008,159.129
1774018800,159.13,159.261,158.964,159.256
1774022400,159.258,159.288,159.15,159.272
1774026000,159.272,159.364,159.144,159.223
1774029600,159.222,159.391,159.187,159.352
1774033200,159.353,159.376,159.232,159.304
1774036800,159.304,159.332,159.222,159.228
1774213200,159.346,159.392,159.147,159.319
1774216800,159.326,159.474,159.234,159.296
1774220400,159.297,159.309,159.109,159.148
1774224000,159.149,159.527,159.014,159.504
1774227600,159.504,159.53,159.339,159.482
1774231200,159.482,159.589,159.418,159.527
1774234800,159.526,159.621,159.33,159.462
1774238400,159.46,159.464,159.346,159.401
1774242000,159.4,159.588,159.355,159.571
1774245600,159.572,159.658,159.47,159.472
1774249200,159.472,159.629,159.383,159.59
1774252800,159.588,159.658,159.312,159.439
1774256400,159.437,159.604,159.402,159.544
1774260000,159.545,159.634,159.48,159.626
1774263600,159.625,159.633,158.255,158.93
1774267200,158.935,159.046,158.494,158.51
1774270800,158.51,158.724,158.426,158.456
1774274400,158.457,158.504,158.202,158.432
1774278000,158.436,158.77,158.216,158.704
1774281600,158.702,158.848,158.594,158.688
1774285200,158.688,158.734,158.406,158.446
1774288800,158.445,158.529,158.02,158.076
1774292400,158.076,158.424,158.067,158.417
1774296000,158.418,158.476,158.394,158.429
1774299600,158.429,158.442,158.309,158.394
1774303200,158.394,158.406,158.294,158.333
1774306800,158.332,158.51,158.276,158.481
1774310400,158.482,158.71,158.438,158.578
1774314000,158.576,158.644,158.445,158.588
1774317600,158.586,158.678,158.501,158.668
1774321200,158.667,158.747,158.613,158.731
1774324800,158.732,158.794,158.713,158.754
1774328400,158.755,158.785,158.572,158.629
1774332000,158.63,158.718,158.566,158.604
1774335600,158.605,158.64,158.404,158.496
1774339200,158.497,158.668,158.428,158.654
1774342800,158.654,158.774,158.615,158.634
1774346400,158.635,158.8,158.622,158.69
1774350000,158.691,158.796,158.618,158.771
1774353600,158.772,158.862,158.694,158.818
1774357200,158.818,158.957,158.768,158.807
1774360800,158.806,158.814,158.558,158.728
1774364400,158.728,158.902,158.63,158.902
1774368000,158.904,158.952,158.8,158.92
1774371600,158.919,159.192,158.919,159.071
1774375200,159.07,159.168,158.853,158.974
1774378800,158.974,158.998,158.852,158.988
1774382400,158.99,159.038,158.371,158.705
1774386000,158.702,158.704,158.587,158.651
1774389600,158.651,158.766,158.606,158.69
1774393200,158.689,158.762,158.635,158.706
1774396800,158.708,158.837,158.574,158.644
1774400400,158.646,158.762,158.61,158.718
1774404000,158.718,158.835,158.685,158.806
1774407600,158.808,158.826,158.754,158.804
1774411200,158.806,158.944,158.792,158.881
1774414800,158.887,159.022,158.887,158.994
1774418400,158.996,159.046,158.952,159.005
1774422000,159.006,159.149,158.948,159.136
1774425600,159.134,159.204,158.728,158.776
1774429200,158.776,158.965,158.73,158.89
1774432800,158.89,158.976,158.852,158.893
1774436400,158.894,158.954,158.82,158.85
1774440000,158.852,159.088,158.763,159.024
1774443600,159.023,159.165,158.938,159.15
1774447200,159.15,159.204,158.999,159.054
1774450800,159.052,159.246,159.028,159.208
1774454400,159.208,159.299,159.124,159.248
1774458000,159.248,159.294,159.15,159.256
1774461600,159.258,159.452,159.24,159.419
1774465200,159.418,159.503,159.418,159.461
1774468800,159.46,159.498,159.448,159.474
1774472400,159.469,159.478,159.381,159.411
1774476000,159.416,159.468,159.388,159.406
1774479600,159.404,159.431,159.373,159.391
1774483200,159.393,159.504,159.332,159.476
1774486800,159.474,159.515,159.389,159.48
1774490400,159.48,159.54,159.438,159.522
1774494000,159.522,159.529,159.41,159.454
1774497600,159.454,159.47,159.372,159.436
1774501200,159.435,159.492,159.376,159.489
1774504800,159.492,159.508,159.286,159.312
1774508400,159.31,159.504,159.303,159.5
1774512000,159.501,159.546,159.438,159.468
1774515600,159.467,159.538,159.438,159.492
1774519200,159.492,159.551,159.424,159.492
1774522800,159.492,159.672,159.472,159.658
1774526400,159.658,159.7,159.556,159.636
1774530000,159.639,159.66,159.47,159.525
1774533600,159.524,159.604,159.431,159.554
1774537200,159.555,159.696,159.534,159.657
1774540800,159.658,159.704,159.617,159.664
1774544400,159.663,159.768,159.636,159.763
1774548000,159.764,159.804,159.718,159.742
1774551600,159.741,159.834,159.733,159.828
1774555200,159.828,159.853,159.342,159.777
1774558800,159.718,159.791,159.636,159.713
1774562400,159.706,159.754,159.656,159.66
1774566000,159.658,159.73,159.642,159.726
1774569600,159.726,159.767,159.49,159.562
1774573200,159.562,159.598,159.458,159.482
1774576800,159.483,159.588,159.458,159.529
1774580400,159.53,159.625,159.504,159.618
1774584000,159.617,159.646,159.554,159.623
1774587600,159.622,159.652,159.575,159.628
1774591200,159.628,159.771,159.578,159.75
1774594800,159.755,159.977,159.737,159.946
1774598400,159.946,159.954,159.751,159.839
1774602000,159.84,159.942,159.764,159.87
1774605600,159.869,159.948,159.782,159.92
1774609200,159.92,159.94,159.811,159.858
1774612800,159.858,159.932,159.798,159.876
1774616400,159.877,159.952,159.838,159.894
1774620000,159.892,159.922,159.798,159.898
1774623600,159.898,160.174,159.7,160.168
1774627200,160.166,160.299,160.068,160.148
1774630800,160.15,160.414,160.075,160.338
1774634400,160.339,160.396,160.244,160.248
1774638000,160.248,160.294,160.144,160.147
1774641600,160.15,160.33,160.108,160.315
1774818000,160.197,160.417,160.113,160.242
1774821600,160.269,160.464,160.214,160.414
1774825200,160.412,160.448,160.229,160.237
1774828800,160.234,160.254,159.88,159.882
1774832400,159.884,160,159.842,159.929
1774836000,159.932,159.99,159.758,159.846
1774839600,159.846,159.847,159.74,159.792
