t,o,h,l,c
1777399200,1.17138,1.17162,1.17112,1.17118
1777402800,1.17117,1.17152,1.1707,1.171
1777406400,1.17097,1.17153,1.17094,1.17127
1777410000,1.1713,1.17161,1.17129,1.17142
1777413600,1.17143,1.17184,1.17142,1.17158
1777417200,1.17158,1.17178,1.17154,1.17177
1777420800,1.17177,1.17208,1.17146,1.17156
1777424400,1.17158,1.17162,1.1707,1.17121
1777428000,1.17124,1.17168,1.17072,1.17076
1777431600,1.17076,1.17108,1.17051,1.1706
1777435200,1.1706,1.17078,1.17044,1.17056
1777438800,1.17057,1.17058,1.16982,1.17007
1777442400,1.17008,1.17042,1.16965,1.16999
1777446000,1.16991,1.17083,1.16982,1.17054
1777449600,1.17053,1.17058,1.16936,1.17002
1777453200,1.17003,1.17045,1.1696,1.16976
1777456800,1.16976,1.17094,1.16964,1.17092
1777460400,1.17094,1.17098,1.16998,1.17011
1777464000,1.17011,1.17082,1.16935,1.1699
1777467600,1.1699,1.17034,1.16826,1.16888
1777471200,1.16886,1.17032,1.16838,1.1701
1777474800,1.1701,1.17042,1.16874,1.16948
1777478400,1.16948,1.16988,1.16836,1.16847
1777482000,1.16846,1.1689,1.16798,1.16875
1777485600,1.1687,1.1691,1.16612,1.16722
1777489200,1.16721,1.16806,1.16672,1.16763
1777492800,1.16762,1.16776,1.16708,1.16757
1777496400,1.16789,1.16803,1.16741,1.1675
1777500000,1.16752,1.16788,1.16711,1.16778
1777503600,1.1678,1.16865,1.1676,1.16846
1777507200,1.16846,1.16896,1.16792,1.16793
1777510800,1.16792,1.16818,1.16733,1.16745
1777514400,1.16744,1.16766,1.16626,1.1667
1777518000,1.1667,1.16712,1.16648,1.1666
1777521600,1.16659,1.16662,1.16551,1.16601
1777525200,1.16602,1.16647,1.16589,1.16594
1777528800,1.16592,1.16706,1.1658,1.16703
1777532400,1.16702,1.1684,1.167,1.16796
1777536000,1.16797,1.16976,1.16742,1.168
1777539600,1.16802,1.16974,1.16732,1.16945
1777543200,1.16946,1.17154,1.1689,1.1715
1777546800,1.17149,1.17197,1.17032,1.1705
1777550400,1.17048,1.17058,1.16894,1.16926
1777554000,1.16926,1.17011,1.16819,1.16902
1777557600,1.16901,1.17334,1.16877,1.17278
1777561200,1.17278,1.17358,1.17229,1.17284
1777564800,1.17285,1.17356,1.1723,1.17256
1777568400,1.17255,1.17325,1.1722,1.1725
1777572000,1.17251,1.17402,1.17251,1.17364
1777575600,1.17362,1.17418,1.17324,1.17335
1777579200,1.17336,1.17365,1.17296,1.17308
1777582800,1.17306,1.17356,1.17304,1.17331
1777586400,1.17345,1.17363,1.17294,1.17314
1777590000,1.17314,1.17332,1.17283,1.17288
1777593600,1.17289,1.17299,1.17243,1.17276
1777597200,1.17277,1.17332,1.17252,1.17312
1777600800,1.17311,1.17342,1.17296,1.17338
1777604400,1.17338,1.17364,1.17306,1.17311
1777608000,1.17312,1.17322,1.1726,1.17268
1777611600,1.17268,1.17271,1.17218,1.17226
1777615200,1.17226,1.17452,1.17188,1.17355
1777618800,1.17354,1.1742,1.17315,1.17346
1777622400,1.17345,1.17482,1.17319,1.17436
1777626000,1.17436,1.17438,1.17308,1.17314
1777629600,1.17314,1.17459,1.1731,1.17448
1777633200,1.17448,1.17583,1.1744,1.17514
1777636800,1.17514,1.17688,1.17482,1.17576
1777640400,1.17575,1.17638,1.1744,1.17622
1777644000,1.1762,1.17852,1.17608,1.17674
1777647600,1.17675,1.17708,1.17532,1.1755
1777651200,1.1755,1.17572,1.17378,1.17382
1777654800,1.17382,1.17404,1.17293,1.17331
1777658400,1.17332,1.17342,1.17197,1.17274
1777662000,1.17274,1.17285,1.17178,1.17197
1777665600,1.17196,1.17228,1.17156,1.17212
1777842000,1.17478,1.17502,1.17389,1.17414
1777845600,1.17407,1.17422,1.17271,1.17333
1777849200,1.17332,1.17334,1.17252,1.1726
1777852800,1.17258,1.17288,1.17216,1.17271
1777856400,1.1727,1.17294,1.17202,1.17251
1777860000,1.17252,1.17288,1.17226,1.17276
1777863600,1.17274,1.1739,1.17246,1.17375
1777867200,1.17376,1.17384,1.17276,1.17292
1777870800,1.17292,1.17324,1.17258,1.17306
1777874400,1.17307,1.17372,1.17216,1.17288
1777878000,1.17288,1.17292,1.17153,1.17178
1777881600,1.17178,1.17231,1.17114,1.17192
1777885200,1.17194,1.1724,1.17159,1.17174
1777888800,1.17172,1.17174,1.16888,1.1705
1777892400,1.17052,1.17086,1.16929,1.16932
1777896000,1.16932,1.17124,1.16921,1.17092
1777899600,1.17092,1.17179,1.17021,1.17151
1777903200,1.17152,1.17164,1.17044,1.17072
1777906800,1.17072,1.17158,1.16942,1.16975
1777910400,1.16974,1.1701,1.1681,1.16823
1777914000,1.16824,1.16972,1.16816,1.16936
1777917600,1.16936,1.1698,1.16884,1.16974
1777921200,1.16973,1.17024,1.16936,1.16951
1777924800,1.1695,1.1695,1.16872,1.16918
1777928400,1.16912,1.16931,1.16897,1.16906
1777932000,1.1691,1.16924,1.1689,1.16901
1777935600,1.169,1.1693,1.16898,1.16917
1777939200,1.16918,1.1694,1.16851,1.16864
1777942800,1.16864,1.16882,1.16798,1.16868
1777946400,1.16869,1.16916,1.16862,1.16876
1777950000,1.16874,1.16882,1.16836,1.1684
1777953600,1.16839,1.16876,1.1677,1.16778
1777957200,1.16776,1.16844,1.16766,1.16832
1777960800,1.16831,1.16897,1.16796,1.1686
1777964400,1.16862,1.16966,1.16858,1.16892
1777968000,1.1689,1.16968,1.1685,1.16888
1777971600,1.16888,1.1693,1.16812,1.16903
1777975200,1.16902,1.16978,1.1687,1.16896
1777978800,1.16895,1.16948,1.16834,1.16892
1777982400,1.1689,1.1698,1.16853,1.16924
1777986000,1.16925,1.17048,1.16922,1.16976
1777989600,1.16979,1.17059,1.16916,1.17058
1777993200,1.17057,1.17136,1.17011,1.17065
1777996800,1.17065,1.17089,1.16981,1.16994
1778000400,1.16996,1.17042,1.16962,1.16988
1778004000,1.16987,1.1701,1.16972,1.17
1778007600,1.17001,1.17012,1.16942,1.16954
1778011200,1.16952,1.16971,1.16923,1.1693
1778014800,1.16924,1.16942,1.16924,1.16931
1778018400,1.1693,1.17095,1.16917,1.17058
1778022000,1.17058,1.17256,1.17052,1.17148
1778025600,1.17148,1.17216,1.17112,1.17204
1778029200,1.17201,1.17262,1.17177,1.17214
1778032800,1.17214,1.17248,1.17156,1.17174
1778036400,1.17173,1.17232,1.17164,1.17178
1778040000,1.17177,1.1743,1.17162,1.1737
1778043600,1.1737,1.17382,1.17301,1.1733
1778047200,1.17332,1.17358,1.17282,1.17334
1778050800,1.17336,1.17384,1.17244,1.17376
1778054400,1.17375,1.17708,1.17328,1.17625
1778058000,1.17623,1.17774,1.17562,1.17752
1778061600,1.1775,1.17967,1.17666,1.17892
1778065200,1.1789,1.17917,1.17683,1.177
1778068800,1.177,1.17702,1.17518,1.17537
1778072400,1.17536,1.17592,1.17464,1.17518
1778076000,1.17515,1.1763,1.1745,1.17552
1778079600,1.17551,1.17588,1.17487,1.17528
1778083200,1.17527,1.17534,1.17418,1.17444
1778086800,1.17444,1.17556,1.17429,1.17482
1778090400,1.17483,1.17516,1.17448,1.17494
1778094000,1.17493,1.17556,1.17475,1.17477
1778097600,1.17478,1.17506,1.17449,1.17484
1778101200,1.17463,1.17504,1.17454,1.17503
1778104800,1.17504,1.17516,1.17494,1.17507
1778108400,1.17507,1.17522,1.17465,1.1748
1778112000,1.17478,1.17542,1.17468,1.17486
1778115600,1.17487,1.17634,1.17466,1.17592
1778119200,1.1759,1.1761,1.17547,1.17566
1778122800,1.17565,1.17566,1.17488,1.17488
1778126400,1.17489,1.17536,1.17478,1.17508
1778130000,1.17509,1.17538,1.175,1.17519
1778133600,1.17518,1.17569,1.1745,1.17481
1778137200,1.1748,1.17686,1.1748,1.17668
1778140800,1.17669,1.17742,1.17631,1.17718
1778144400,1.17718,1.17784,1.17658,1.17704
1778148000,1.17704,1.17762,1.1765,1.17671
1778151600,1.17673,1.17704,1.17624,1.177
1778155200,1.177,1.1778,1.17672,1.1773
1778158800,1.17729,1.17772,1.17666,1.17686
1778162400,1.17685,1.17774,1.1764,1.17758
1778166000,1.17759,1.1778,1.17631,1.17637
1778169600,1.1764,1.1766,1.17565,1.17604
1778173200,1.17607,1.1761,1.17358,1.1749
1778176800,1.1749,1.17521,1.17398,1.17502
1778180400,1.17502,1.17544,1.17335,1.17337
1778184000,1.17337,1.17449,1.17224,1.17237
1778187600,1.17282,1.1731,1.17249,1.17272
1778191200,1.17274,1.1732,1.17232,1.17253
1778194800,1.17252,1.17317,1.17246,1.17307
1778198400,1.17308,1.17348,1.17266,1.1727
1778202000,1.17271,1.17337,1.17271,1.17326
1778205600,1.17326,1.17326,1.17246,1.17276
1778209200,1.17278,1.17338,1.1727,1.17284
1778212800,1.17285,1.1736,1.1727,1.17354
1778216400,1.17355,1.17388,1.1733,1.17372
1778220000,1.17373,1.17484,1.17372,1.17444
1778223600,1.17444,1.17481,1.17418,1.17431
1778227200,1.1743,1.17659,1.1742,1.1764
1778230800,1.1764,1.17736,1.17634,1.1769
1778234400,1.1769,1.17726,1.17614,1.1764
1778238000,1.17641,1.1769,1.1762,1.17652
1778241600,1.17655,1.17788,1.17576,1.17741
1778245200,1.1774,1.17872,1.17664,1.17789
1778248800,1.17791,1.17797,1.17673,1.17744
1778252400,1.17745,1.17786,1.1767,1.17728
1778256000,1.17728,1.17786,1.17708,1.17712
1778259600,1.17712,1.17763,1.17706,1.17724
1778263200,1.17723,1.17818,1.17708,1.17786
1778266800,1.17786,1.17832,1.1777,1.17802
1778270400,1.17803,1.17881,1.1779,1.17852
1778446800,1.17524,1.17711,1.17483,1.1763
1778450400,1.17606,1.17664,1.17578,1.1764
1778454000,1.1764,1.17701,1.17638,1.17674
1778457600,1.17674,1.17721,1.17657,1.177
1778461200,1.177,1.17712,1.17618,1.17628
1778464800,1.1763,1.17663,1.1759,1.17594
1778468400,1.17592,1.17593,1.17562,1.17567
1778472000,1.17566,1.17574,1.17502,1.17506
1778475600,1.17504,1.17548,1.17488,1.175
1778479200,1.175,1.17682,1.175,1.17676
1778482800,1.17676,1.17748,1.17647,1.1772
1778486400,1.17722,1.17823,1.17714,1.17714
1778490000,1.17714,1.17746,1.17674,1.17675
1778493600,1.17674,1.17742,1.17648,1.17691
1778497200,1.17692,1.17747,1.17635,1.17684
1778500800,1.17685,1.17747,1.17644,1.17745
1778504400,1.17747,1.17878,1.17744,1.17852
1778508000,1.17852,1.17878,1.1779,1.17794
1778511600,1.17793,1.17854,1.17768,1.178
1778515200,1.17801,1.17806,1.17724,1.17733
1778518800,1.17734,1.17786,1.1771,1.1778
1778522400,1.17781,1.17805,1.17745,1.1775
1778526000,1.1775,1.1778,1.17745,1.17775
1778529600,1.17774,1.1783,1.1774,1.17824
1778533200,1.17814,1.17848,1.17804,1.17846
1778536800,1.17848,1.17878,1.17843,1.17853
1778540400,1.17854,1.17855,1.17773,1.17785
1778544000,1.17784,1.17784,1.17663,1.17672
1778547600,1.17672,1.17691,1.17577,1.17616
1778551200,1.17616,1.17647,1.17595,1.17626
1778554800,1.17624,1.1763,1.17547,1.17564
1778558400,1.17564,1.17598,1.17556,1.17571
1778562000,1.17572,1.17682,1.17523,1.17624
1778565600,1.17626,1.17663,1.17497,1.17504
1778569200,1.17504,1.17534,1.17434,1.17478
1778572800,1.17479,1.17505,1.17394,1.17446
1778576400,1.17445,1.17516,1.17438,1.17476
1778580000,1.17474,1.17492,1.17405,1.17407
1778583600,1.17406,1.17484,1.17349,1.17438
1778587200,1.1744,1.17499,1.1736,1.17478
1778590800,1.17476,1.175,1.17271,1.173
1778594400,1.17301,1.17361,1.1728,1.1736
1778598000,1.1736,1.17366,1.17218,1.17327
1778601600,1.17328,1.17386,1.17278,1.17283
1778605200,1.17284,1.17338,1.17274,1.17334
1778608800,1.17334,1.1741,1.17289,1.17406
1778612400,1.17406,1.17468,1.17399,1.17403
1778616000,1.17404,1.1741,1.17378,1.17403
1778619600,1.17366,1.17408,1.17358,1.17382
1778623200,1.17388,1.17402,1.17376,1.17397
1778626800,1.17398,1.17414,1.17347,1.17351
1778630400,1.1735,1.17387,1.1733,1.17382
1778634000,1.17382,1.17418,1.1732,1.17388
1778637600,1.17388,1.17417,1.17363,1.17372
1778641200,1.17372,1.17378,1.17326,1.17346
1778644800,1.17346,1.17353,1.17322,1.17346
1778648400,1.17346,1.1737,1.17324,1.17341
1778652000,1.1734,1.17344,1.17181,1.172
1778655600,1.172,1.17234,1.1707,1.17072
1778659200,1.1707,1.17117,1.17004,1.17032
1778662800,1.17032,1.17068,1.16954,1.17062
1778666400,1.17062,1.17146,1.1702,1.17126
1778670000,1.17128,1.17172,1.17112,1.17121
1778673600,1.17121,1.17161,1.16973,1.17018
1778677200,1.17019,1.17124,1.17011,1.17102
1778680800,1.17102,1.17126,1.1703,1.17078
1778684400,1.17077,1.17164,1.17074,1.1711
1778688000,1.1711,1.1718,1.1708,1.17088
1778691600,1.17086,1.17109,1.17042,1.17042
1778695200,1.17044,1.17106,1.17042,1.17078
1778698800,1.17078,1.17132,1.17076,1.17097
1778702400,1.17097,1.1714,1.1709,1.17136
1778706000,1.17102,1.17172,1.17102,1.17155
1778709600,1.17158,1.17186,1.1715,1.17177
1778713200,1.17177,1.17184,1.17154,1.17159
1778716800,1.17159,1.17186,1.17142,1.17172
1778720400,1.1717,1.17178,1.17126,1.17138
1778724000,1.17138,1.17154,1.17116,1.17124
1778727600,1.17124,1.17152,1.17097,1.17124
1778731200,1.17124,1.17174,1.17116,1.17144
1778734800,1.17146,1.17162,1.17102,1.17102
1778738400,1.17102,1.17216,1.1707,1.17184
1778742000,1.17181,1.17185,1.1706,1.17076
1778745600,1.17076,1.1714,1.1705,1.17111
1778749200,1.17112,1.17134,1.17058,1.17074
1778752800,1.17074,1.17129,1.17048,1.17087
1778756400,1.17088,1.17089,1.16996,1.16997
1778760000,1.16996,1.17056,1.16964,1.16971
1778763600,1.16972,1.16998,1.16856,1.16898
1778767200,1.16896,1.17002,1.16787,1.16788
1778770800,1.16787,1.1681,1.16715,1.16775
1778774400,1.16774,1.16816,1.16708,1.16764
1778778000,1.16764,1.16808,1.16759,1.1678
1778781600,1.1678,1.16785,1.16739,1.16775
1778785200,1.16776,1.1679,1.16686,1.16709
1778788800,1.16712,1.16721,1.16657,1.16698
1778792400,1.16702,1.1674,1.1668,1.16699
1778796000,1.16703,1.16712,1.1669,1.16697
1778799600,1.16697,1.16698,1.16614,1.1662
1778803200,1.16621,1.16636,1.16523,1.16554
1778806800,1.16553,1.16566,1.1646,1.1647
1778810400,1.16469,1.16576,1.16458,1.16536
1778814000,1.16536,1.16551,1.165,1.16522
1778817600,1.16521,1.16528,1.16465,1.16474
1778821200,1.16475,1.1648,1.16326,1.16328
1778824800,1.16326,1.16436,1.16325,1.1635
1778828400,1.16348,1.1649,1.16319,1.16366
1778832000,1.16367,1.16383,1.16306,1.1633
1778835600,1.1633,1.16336,1.16172,1.1628
1778839200,1.16281,1.16555,1.16274,1.16494
1778842800,1.16492,1.16501,1.16294,1.16318
1778846400,1.16316,1.16322,1.1619,1.16264
1778850000,1.16264,1.16324,1.1619,1.16236
1778853600,1.16234,1.16379,1.16216,1.16294
1778857200,1.16296,1.16311,1.16206,1.16266
1778860800,1.16268,1.16314,1.16232,1.16299
1778864400,1.163,1.16356,1.16267,1.16268
1778868000,1.16269,1.16273,1.1617,1.1622
1778871600,1.16219,1.16232,1.16192,1.16214
1778875200,1.16214,1.16257,1.16194,1.16252
1779051600,1.16196,1.1625,1.16188,1.16248
1779055200,1.16248,1.16248,1.16205,1.1623
1779058800,1.1623,1.16236,1.1612,1.16138
1779062400,1.1614,1.16212,1.16082,1.16116
1779066000,1.16116,1.16188,1.16085,1.16174
1779069600,1.16175,1.16197,1.16132,1.16156
1779073200,1.16156,1.16226,1.16154,1.16218
1779076800,1.16218,1.16262,1.16192,1.16208
1779080400,1.16208,1.16234,1.16169,1.16232
1779084000,1.16231,1.16366,1.1622,1.16358
1779087600,1.16359,1.16403,1.16315,1.1632
1779091200,1.1632,1.16453,1.16291,1.16416
1779094800,1.16415,1.16428,1.16351,1.16351
1779098400,1.1635,1.16368,1.16265,1.1627
1779102000,1.1627,1.16498,1.16266,1.16418
1779105600,1.16419,1.16574,1.1641,1.16514
1779109200,1.16513,1.16562,1.1644,1.16512
1779112800,1.16512,1.16534,1.16414,1.1642
1779116400,1.1642,1.16531,1.16334,1.16484
1779120000,1.16485,1.16563,1.1644,1.16516
1779123600,1.16514,1.16535,1.16482,1.16482
1779127200,1.16482,1.16488,1.16288,1.16292
1779130800,1.16294,1.16564,1.16292,1.1651
1779134400,1.16511,1.16611,1.16511,1.16563
1779138000,1.16558,1.16608,1.16528,1.16597
1779141600,1.16594,1.16618,1.16578,1.16578
1779145200,1.16578,1.16586,1.16548,1.16548
1779148800,1.16548,1.1656,1.16438,1.16444
1779152400,1.16446,1.16528,1.16432,1.16464
1779156000,1.16463,1.16471,1.16409,1.16433
1779159600,1.16432,1.16458,1.16406,1.16412
1779163200,1.16414,1.16432,1.16354,1.16366
1779166800,1.16368,1.16432,1.16336,1.1642
1779170400,1.16421,1.16458,1.1636,1.16366
1779174000,1.16366,1.16376,1.16301,1.16349
1779177600,1.1635,1.1636,1.16223,1.16234
1779181200,1.16232,1.16232,1.1615,1.16194
1779184800,1.16194,1.16266,1.1611,1.16222
1779188400,1.16222,1.16226,1.16164,1.16166
1779192000,1.16166,1.1624,1.16152,1.16165
1779195600,1.16165,1.1618,1.16016,1.16137
1779199200,1.16137,1.16169,1.1595,1.15956
1779202800,1.15956,1.1603,1.15922,1.1602
1779206400,1.1602,1.16096,1.15958,1.16072
1779210000,1.1607,1.16122,1.16066,1.16106
1779213600,1.16107,1.16149,1.16027,1.16033
1779217200,1.16031,1.16081,1.16026,1.16064
1779220800,1.16065,1.16069,1.16035,1.16066
1779224400,1.16055,1.16091,1.16032,1.16083
1779228000,1.16082,1.16088,1.16062,1.16088
1779231600,1.16087,1.1613,1.16062,1.16067
1779235200,1.16068,1.16106,1.16009,1.16014
1779238800,1.16013,1.1603,1.15936,1.15972
1779242400,1.15973,1.1603,1.15944,1.15978
1779246000,1.15979,1.16054,1.15954,1.16023
1779249600,1.16022,1.16068,1.1597,1.15973
1779253200,1.15972,1.16016,1.15918,1.15954
1779256800,1.15954,1.1606,1.15932,1.15966
1779260400,1.15966,1.16016,1.1592,1.15932
1779264000,1.15932,1.15952,1.15834,1.15904
1779267600,1.15904,1.15946,1.15881,1.15882
1779271200,1.1588,1.16029,1.15874,1.16011
1779274800,1.1601,1.16056,1.15964,1.16009
1779278400,1.1601,1.16044,1.15938,1.15954
1779282000,1.15953,1.15971,1.15892,1.1591
1779285600,1.15912,1.16242,1.15828,1.16181
1779289200,1.16182,1.16452,1.1613,1.16192
1779292800,1.16191,1.16308,1.16188,1.16256
1779296400,1.16256,1.1627,1.16184,1.16192
1779300000,1.16186,1.16358,1.1616,1.16309
1779303600,1.16309,1.16352,1.16276,1.16279
1779307200,1.16278,1.16285,1.16233,1.16255
1779310800,1.16242,1.16276,1.16234,1.16259
1779314400,1.1626,1.16282,1.16244,1.16264
1779318000,1.16264,1.16276,1.16231,1.16248
1779321600,1.16249,1.1629,1.1622,1.16286
1779325200,1.16287,1.16353,1.16228,1.1626
1779328800,1.16261,1.16286,1.16156,1.16176
1779332400,1.16178,1.16227,1.16176,1.16192
1779336000,1.1619,1.16236,1.16184,1.16222
1779339600,1.16222,1.16236,1.1618,1.16218
1779343200,1.16218,1.16268,1.16158,1.16204
1779346800,1.16204,1.1621,1.15942,1.16076
1779350400,1.16074,1.16357,1.16062,1.16237
1779354000,1.16238,1.16334,1.16208,1.16274
1779357600,1.16274,1.16302,1.16001,1.16074
1779361200,1.16074,1.16161,1.1596,1.1599
1779364800,1.1599,1.16092,1.15934,1.15972
1779368400,1.15972,1.16012,1.15763,1.15947
1779372000,1.15948,1.15966,1.15842,1.15929
1779375600,1.1593,1.1594,1.15822,1.15884
1779379200,1.15885,1.15964,1.15847,1.15954
1779382800,1.15956,1.16302,1.15928,1.16249
1779386400,1.16248,1.16301,1.16071,1.16114
1779390000,1.16112,1.16244,1.16096,1.16213
1779393600,1.16214,1.16228,1.1616,1.16175
1779397200,1.16194,1.16232,1.16174,1.16188
1779400800,1.16188,1.16197,1.16152,1.16176
1779404400,1.16176,1.1619,1.16162,1.1618
1779408000,1.16179,1.1618,1.16124,1.16144
1779411600,1.16142,1.16158,1.16099,1.16099
1779415200,1.16098,1.16144,1.16096,1.16118
1779418800,1.16117,1.1613,1.16087,1.1612
1779422400,1.1612,1.16156,1.16114,1.16152
1779426000,1.16151,1.1617,1.16072,1.16094
1779429600,1.16093,1.16146,1.16054,1.16099
1779433200,1.16098,1.16098,1.16013,1.16084
1779436800,1.16084,1.16158,1.16034,1.16078
1779440400,1.16078,1.16081,1.15962,1.16043
1779444000,1.16044,1.16078,1.15952,1.15974
1779447600,1.15974,1.16022,1.15934,1.15966
1779451200,1.15966,1.16072,1.15945,1.16044
1779454800,1.16044,1.16185,1.15995,1.16038
1779458400,1.16036,1.16039,1.15883,1.15976
1779462000,1.15978,1.16055,1.15958,1.16029
1779465600,1.1603,1.16112,1.15996,1.16112
1779469200,1.16114,1.16192,1.16086,1.16134
1779472800,1.16132,1.16156,1.16094,1.16119
1779476400,1.16118,1.1614,1.16053,1.16059
1779480000,1.1606,1.16067,1.15982,1.16023
1779656400,1.16394,1.16426,1.16306,1.16334
1779660000,1.16331,1.16448,1.1632,1.1643
1779663600,1.16431,1.16463,1.16414,1.1642
1779667200,1.16418,1.1649,1.16354,1.16366
1779670800,1.16367,1.16471,1.16356,1.1639
1779674400,1.16392,1.16426,1.16368,1.16377
1779678000,1.16379,1.16398,1.1636,1.16374
1779681600,1.16374,1.16438,1.16357,1.1642
1779685200,1.16421,1.16452,1.16381,1.16392
1779688800,1.16392,1.16447,1.16374,1.16409
1779692400,1.1641,1.1642,1.16296,1.16374
1779696000,1.16375,1.16444,1.1633,1.16437
1779699600,1.16436,1.16454,1.16404,1.16416
1779703200,1.16416,1.16444,1.16414,1.16429
1779706800,1.1643,1.16508,1.16404,1.1644
1779710400,1.1644,1.16528,1.16427,1.16482
1779714000,1.16482,1.16498,1.16388,1.16388
1779717600,1.1639,1.16464,1.16384,1.1642
1779721200,1.1642,1.16488,1.16396,1.16422
1779724800,1.16422,1.16427,1.16368,1.16412
1779728400,1.16412,1.16441,1.16404,1.16434
1779732000,1.16434,1.1644,1.16416,1.16436
1779735600,1.16434,1.16437,1.16418,1.16422
1779739200,1.16422,1.16437,1.16416,1.16433
1779742800,1.16404,1.16443,1.16366,1.16396
1779746400,1.16398,1.16426,1.1639,1.1641
1779750000,1.16409,1.16434,1.16358,1.16359
1779753600,1.1636,1.16399,1.1634,1.16387
1779757200,1.16388,1.16398,1.16304,1.16339
1779760800,1.16338,1.16352,1.16312,1.1634
1779764400,1.1634,1.16374,1.16338,1.1636
1779768000,1.16358,1.1636,1.16294,1.16298
1779771600,1.16297,1.16308,1.16274,1.1628
1779775200,1.16281,1.16376,1.16273,1.16352
1779778800,1.16354,1.16404,1.1624,1.16371
1779782400,1.16372,1.16422,1.16344,1.16365
1779786000,1.16366,1.16441,1.16325,1.16428
1779789600,1.16428,1.16452,1.16377,1.16415
1779793200,1.16416,1.16449,1.16333,1.16348
1779796800,1.16346,1.16366,1.16312,1.1632
1779800400,1.16318,1.16331,1.16172,1.16258
1779804000,1.16258,1.16299,1.16214,1.16251
1779807600,1.1625,1.16258,1.16164,1.16194
1779811200,1.16196,1.16296,1.16196,1.1624
1779814800,1.1624,1.16278,1.16214,1.1624
1779818400,1.1624,1.1631,1.16234,1.16296
1779822000,1.16292,1.16326,1.16274,1.1632
1779825600,1.1632,1.1633,1.16304,1.16317
1779829200,1.16286,1.16324,1.16276,1.16308
1779832800,1.1631,1.16338,1.1631,1.16335
1779836400,1.16334,1.16399,1.16334,1.16366
1779840000,1.16365,1.16406,1.1636,1.16381
1779843600,1.1638,1.16394,1.16327,1.1634
1779847200,1.1634,1.16386,1.1634,1.16384
1779850800,1.16385,1.16426,1.16369,1.16388
1779854400,1.16388,1.16424,1.16384,1.16413
1779858000,1.16412,1.16446,1.16388,1.16395
1779861600,1.16396,1.16494,1.16374,1.16456
1779865200,1.16458,1.1649,1.16402,1.16405
1779868800,1.16406,1.16472,1.16384,1.1645
1779872400,1.16448,1.16486,1.16426,1.16446
1779876000,1.16446,1.16448,1.16361,1.16392
1779879600,1.16394,1.16419,1.1633,1.16376
1779883200,1.16377,1.16615,1.16346,1.1644
1779886800,1.16439,1.16482,1.16377,1.16414
1779890400,1.16414,1.16523,1.16249,1.16256
1779894000,1.16255,1.16364,1.16225,1.16302
1779897600,1.16305,1.16328,1.16242,1.16324
1779901200,1.16324,1.1633,1.16222,1.16272
1779904800,1.16272,1.16304,1.16226,1.16294
1779908400,1.16294,1.1632,1.16268,1.16288
1779912000,1.16286,1.16305,1.16256,1.16258
1779915600,1.1628,1.16312,1.16266,1.16291
1779919200,1.16286,1.16305,1.1626,1.16262
1779922800,1.1626,1.16288,1.16162,1.16176
1779926400,1.16176,1.16235,1.16166,1.16206
1779930000,1.16206,1.16212,1.16094,1.161
1779933600,1.161,1.16152,1.16096,1.16126
1779937200,1.16126,1.16138,1.15872,1.15872
1779940800,1.15872,1.15928,1.15864,1.15918
1779944400,1.15918,1.16021,1.15891,1.15994
1779948000,1.15993,1.16122,1.15987,1.16102
1779951600,1.16104,1.16178,1.161,1.16118
1779955200,1.16118,1.16169,1.16066,1.16156
1779958800,1.16157,1.16192,1.1613,1.16132
1779962400,1.1613,1.16156,1.16037,1.16037
1779966000,1.16036,1.16228,1.16034,1.1617
1779969600,1.16168,1.16384,1.16157,1.16366
1779973200,1.16367,1.16432,1.16291,1.16306
1779976800,1.16304,1.1658,1.1627,1.16478
1779980400,1.16478,1.1657,1.16477,1.16481
1779984000,1.1648,1.16614,1.16454,1.16569
1779987600,1.1657,1.16574,1.16508,1.16534
1779991200,1.16532,1.16554,1.16466,1.1648
1779994800,1.16477,1.16516,1.16464,1.16477
1779998400,1.16476,1.16498,1.1645,1.16497
1780002000,1.16522,1.16536,1.16512,1.1652
1780005600,1.16519,1.16522,1.165,1.16504
1780009200,1.16504,1.16532,1.16504,1.16526
1780012800,1.16525,1.16556,1.16475,1.16488
1780016400,1.16489,1.16566,1.16434,1.16446
1780020000,1.16446,1.16492,1.16436,1.1645
1780023600,1.1645,1.1645,1.1636,1.16373
1780027200,1.16372,1.16394,1.16343,1.16391
1780030800,1.16392,1.16436,1.16382,1.16421
1780034400,1.16422,1.16544,1.16422,1.16535
1780038000,1.16534,1.16534,1.16378,1.16422
1780041600,1.16418,1.16418,1.1625,1.16283
1780045200,1.16282,1.16428,1.16266,1.16415
1780048800,1.16416,1.16452,1.1638,1.16431
1780052400,1.1643,1.16483,1.16399,1.16477
1780056000,1.16478,1.16491,1.16416,1.1649
1780059600,1.16492,1.16532,1.1645,1.16474
1780063200,1.16473,1.16746,1.16406,1.16687
1780066800,1.16686,1.16859,1.16673,1.16781
1780070400,1.1678,1.16792,1.16666,1.16723
1780074000,1.16722,1.16734,1.16622,1.16624
1780077600,1.16624,1.16686,1.16605,1.16642
1780081200,1.16641,1.16695,1.16638,1.16646
1780084800,1.16648,1.1665,1.16587,1.16621
1780261200,1.16543,1.16618,1.16543,1.166
1780264800,1.16602,1.16611,1.16517,1.16544
1780268400,1.16544,1.16558,1.16484,1.16486
1780272000,1.16486,1.16538,1.1645,1.16477
1780275600,1.16478,1.16482,1.1642,1.16449
