t,o,h,l,c
1777392000,1.36718,1.36848,1.36712,1.36814
1777395600,1.36814,1.3684,1.36742,1.36774
1777399200,1.36774,1.36863,1.36752,1.36846
1777402800,1.36846,1.36872,1.3681,1.36854
1777406400,1.36852,1.36882,1.36796,1.36842
1777410000,1.368,1.36802,1.36761,1.36796
1777413600,1.36784,1.3683,1.3678,1.36817
1777417200,1.36816,1.3683,1.36804,1.36806
1777420800,1.36802,1.36812,1.36766,1.3681
1777424400,1.36811,1.36897,1.368,1.36831
1777428000,1.36828,1.36867,1.36788,1.36848
1777431600,1.36848,1.36888,1.36821,1.36866
1777435200,1.36866,1.36878,1.36846,1.36862
1777438800,1.3686,1.36912,1.36858,1.36894
1777442400,1.36894,1.36924,1.36866,1.36893
1777446000,1.36895,1.36896,1.36781,1.36801
1777449600,1.36802,1.36848,1.36762,1.36846
1777453200,1.36848,1.36922,1.36822,1.3692
1777456800,1.36922,1.36934,1.36837,1.36837
1777460400,1.36836,1.36859,1.36772,1.36798
1777464000,1.36795,1.36801,1.36732,1.36772
1777467600,1.36771,1.37111,1.36715,1.36986
1777471200,1.36986,1.37052,1.36734,1.36775
1777474800,1.36775,1.36842,1.367,1.3673
1777478400,1.36732,1.3677,1.36674,1.36758
1777482000,1.36758,1.36831,1.36742,1.36746
1777485600,1.36746,1.3692,1.36746,1.36864
1777489200,1.36864,1.36896,1.368,1.36827
1777492800,1.36828,1.36872,1.36779,1.36838
1777496400,1.36896,1.369,1.3681,1.3683
1777500000,1.3683,1.36846,1.3677,1.36816
1777503600,1.36813,1.36819,1.36714,1.36722
1777507200,1.36721,1.36762,1.36672,1.36758
1777510800,1.36759,1.36797,1.36744,1.36765
1777514400,1.36767,1.36843,1.36756,1.36807
1777518000,1.36808,1.36809,1.36764,1.36788
1777521600,1.36789,1.3689,1.36784,1.36862
1777525200,1.3686,1.36874,1.36794,1.3687
1777528800,1.36868,1.3689,1.3678,1.36804
1777532400,1.36806,1.36812,1.36656,1.36694
1777536000,1.36693,1.36746,1.36643,1.36712
1777539600,1.36712,1.36725,1.36623,1.36638
1777543200,1.36637,1.36688,1.3652,1.36534
1777546800,1.36534,1.36663,1.36474,1.36626
1777550400,1.36626,1.36766,1.366,1.36712
1777554000,1.36712,1.36716,1.36597,1.36621
1777557600,1.36622,1.36622,1.361,1.36122
1777561200,1.36122,1.36178,1.36037,1.36113
1777564800,1.36114,1.36136,1.36056,1.36124
1777568400,1.36125,1.36156,1.3608,1.36114
1777572000,1.36114,1.36114,1.35853,1.35862
1777575600,1.35864,1.35906,1.35808,1.35838
1777579200,1.3584,1.35858,1.35802,1.35822
1777582800,1.35842,1.35864,1.35838,1.3586
1777586400,1.35855,1.35855,1.35802,1.3581
1777590000,1.3581,1.35824,1.35769,1.35804
1777593600,1.35802,1.35816,1.35724,1.35798
1777597200,1.35803,1.35831,1.35761,1.35767
1777600800,1.35766,1.35789,1.35728,1.35756
1777604400,1.35755,1.3581,1.35731,1.35804
1777608000,1.35803,1.3587,1.35802,1.35867
1777611600,1.35868,1.35883,1.35851,1.3586
1777615200,1.3586,1.35878,1.35704,1.35784
1777618800,1.35783,1.35824,1.35758,1.3578
1777622400,1.35781,1.35825,1.35718,1.35728
1777626000,1.35727,1.35807,1.35706,1.35793
1777629600,1.35792,1.35806,1.35693,1.35712
1777633200,1.35711,1.35711,1.35618,1.3568
1777636800,1.35682,1.35698,1.35501,1.35642
1777640400,1.35642,1.35722,1.35544,1.35634
1777644000,1.35632,1.3577,1.35599,1.35738
1777647600,1.35738,1.35804,1.35665,1.35749
1777651200,1.3575,1.35883,1.35738,1.3588
1777654800,1.35882,1.35893,1.35844,1.3587
1777658400,1.35868,1.35936,1.35852,1.35854
1777662000,1.35854,1.35918,1.35842,1.35917
1777665600,1.35917,1.35946,1.35877,1.35938
1777842000,1.35882,1.359,1.35842,1.3589
1777845600,1.35884,1.35884,1.35778,1.35856
1777849200,1.35856,1.35896,1.35845,1.35886
1777852800,1.35888,1.35898,1.35826,1.35884
1777856400,1.35884,1.35961,1.35881,1.359
1777860000,1.35898,1.35954,1.35886,1.35908
1777863600,1.3591,1.35939,1.35841,1.35856
1777867200,1.35856,1.3591,1.3585,1.35902
1777870800,1.35902,1.35923,1.3588,1.359
1777874400,1.35899,1.3599,1.35894,1.35962
1777878000,1.35966,1.36074,1.35962,1.36056
1777881600,1.36056,1.3608,1.36006,1.36016
1777885200,1.36016,1.36052,1.3598,1.36042
1777888800,1.36043,1.36196,1.36018,1.3604
1777892400,1.3604,1.36184,1.36016,1.36169
1777896000,1.36172,1.36179,1.3608,1.36172
1777899600,1.36172,1.36198,1.36086,1.3609
1777903200,1.3609,1.36118,1.36029,1.36081
1777906800,1.36082,1.36166,1.36013,1.36102
1777910400,1.36104,1.3618,1.36085,1.36159
1777914000,1.3616,1.36162,1.3609,1.36115
1777917600,1.36114,1.36114,1.36038,1.36044
1777921200,1.36044,1.36141,1.3604,1.36133
1777924800,1.36136,1.36264,1.36136,1.36246
1777928400,1.36238,1.3624,1.36192,1.3621
1777932000,1.36208,1.36262,1.36197,1.36248
1777935600,1.36246,1.36248,1.36204,1.3621
1777939200,1.36209,1.36276,1.36179,1.36262
1777942800,1.36263,1.36284,1.36207,1.3622
1777946400,1.3622,1.36226,1.36191,1.36226
1777950000,1.36226,1.36252,1.36206,1.36246
1777953600,1.36248,1.36286,1.3621,1.36283
1777957200,1.36284,1.36304,1.36241,1.36251
1777960800,1.36252,1.36264,1.3617,1.36192
1777964400,1.36192,1.36218,1.3613,1.362
1777968000,1.36202,1.36204,1.36118,1.36174
1777971600,1.36176,1.36206,1.36108,1.36118
1777975200,1.3612,1.36144,1.36044,1.36126
1777978800,1.36126,1.36198,1.36082,1.36132
1777982400,1.36133,1.36274,1.36122,1.36228
1777986000,1.36228,1.3623,1.36082,1.36124
1777989600,1.36122,1.36184,1.3607,1.36178
1777993200,1.36179,1.36208,1.36071,1.36097
1777996800,1.36098,1.3622,1.36067,1.36203
1778000400,1.36202,1.36266,1.36182,1.36195
1778004000,1.36192,1.36202,1.36163,1.36172
1778007600,1.36171,1.36248,1.36163,1.36238
1778011200,1.3624,1.36252,1.36178,1.36203
1778014800,1.36163,1.36223,1.36154,1.36196
1778018400,1.36196,1.3622,1.36088,1.361
1778022000,1.36102,1.36115,1.35962,1.36048
1778025600,1.36047,1.36082,1.3597,1.35974
1778029200,1.35976,1.3601,1.35956,1.35979
1778032800,1.3598,1.36036,1.35964,1.36016
1778036400,1.36015,1.36022,1.35974,1.36006
1778040000,1.36007,1.36013,1.35834,1.35874
1778043600,1.35877,1.35934,1.35854,1.35896
1778047200,1.35896,1.35996,1.3586,1.35871
1778050800,1.3587,1.35974,1.35832,1.35922
1778054400,1.35921,1.35979,1.35781,1.35854
1778058000,1.35856,1.35964,1.35835,1.3591
1778061600,1.35909,1.36031,1.35834,1.35892
1778065200,1.35892,1.36052,1.35892,1.35961
1778068800,1.35962,1.3614,1.35955,1.3611
1778072400,1.36112,1.36186,1.36072,1.36184
1778076000,1.36185,1.36242,1.36129,1.36162
1778079600,1.36163,1.3626,1.36158,1.36228
1778083200,1.36229,1.3636,1.36227,1.36347
1778086800,1.36349,1.36415,1.3633,1.36388
1778090400,1.36386,1.36416,1.36342,1.36364
1778094000,1.36364,1.36374,1.36308,1.3636
1778097600,1.3636,1.36392,1.3629,1.36336
1778101200,1.36315,1.36356,1.36286,1.36328
1778104800,1.36329,1.36348,1.36318,1.36333
1778108400,1.36334,1.36384,1.36316,1.36371
1778112000,1.3637,1.3642,1.36349,1.36385
1778115600,1.36384,1.36403,1.3628,1.36322
1778119200,1.36322,1.36424,1.36312,1.36372
1778122800,1.36372,1.36404,1.3636,1.36398
1778126400,1.364,1.36402,1.36323,1.36356
1778130000,1.36356,1.36397,1.36341,1.36376
1778133600,1.36378,1.36438,1.36315,1.3637
1778137200,1.36371,1.36391,1.3625,1.36265
1778140800,1.36264,1.363,1.36234,1.36258
1778144400,1.36261,1.36299,1.36202,1.36249
1778148000,1.36251,1.36292,1.36206,1.36267
1778151600,1.36266,1.36328,1.36218,1.36296
1778155200,1.36296,1.36358,1.36241,1.36346
1778158800,1.36348,1.36416,1.36305,1.36395
1778162400,1.36396,1.36452,1.36286,1.36349
1778166000,1.36348,1.3643,1.36315,1.36376
1778169600,1.36376,1.36424,1.36294,1.36314
1778173200,1.36314,1.36392,1.36266,1.36359
1778176800,1.36356,1.3644,1.36343,1.3637
1778180400,1.3637,1.3654,1.36316,1.36539
1778184000,1.3654,1.36658,1.36463,1.3665
1778187600,1.366,1.36637,1.36562,1.36596
1778191200,1.36602,1.36645,1.36596,1.36634
1778194800,1.36635,1.36648,1.36595,1.3661
1778198400,1.36608,1.36634,1.36567,1.366
1778202000,1.36598,1.36598,1.36558,1.36578
1778205600,1.36578,1.36643,1.36574,1.36598
1778209200,1.36598,1.36608,1.36557,1.36589
1778212800,1.3659,1.36607,1.36548,1.3656
1778216400,1.3656,1.36568,1.3652,1.36552
1778220000,1.3655,1.36558,1.36501,1.36538
1778223600,1.36538,1.3657,1.3652,1.36568
1778227200,1.36566,1.36595,1.36512,1.36514
1778230800,1.36512,1.36516,1.36454,1.36458
1778234400,1.36458,1.36534,1.36438,1.36512
1778238000,1.36514,1.36526,1.36428,1.36438
1778241600,1.36438,1.36932,1.36434,1.36906
1778245200,1.36907,1.37096,1.36907,1.37069
1778248800,1.37066,1.37104,1.36886,1.3691
1778252400,1.3691,1.36956,1.36772,1.368
1778256000,1.368,1.36912,1.36788,1.36896
1778259600,1.36898,1.369,1.36832,1.3685
1778263200,1.3685,1.36858,1.3679,1.36807
1778266800,1.36809,1.36852,1.3676,1.3682
1778270400,1.36818,1.3683,1.36707,1.36764
1778446800,1.36863,1.36888,1.36794,1.36882
1778450400,1.36868,1.36921,1.36865,1.36888
1778454000,1.3689,1.3689,1.36822,1.36836
1778457600,1.36839,1.36871,1.36791,1.36836
1778461200,1.36834,1.36904,1.36825,1.36862
1778464800,1.36863,1.36884,1.36826,1.36876
1778468400,1.36877,1.3689,1.36852,1.3689
1778472000,1.3689,1.36951,1.36887,1.36942
1778475600,1.36942,1.36944,1.36904,1.36924
1778479200,1.36924,1.36924,1.36761,1.36799
1778482800,1.36798,1.368,1.36672,1.36718
1778486400,1.36718,1.36734,1.36669,1.36696
1778490000,1.36694,1.36734,1.3668,1.36694
1778493600,1.36694,1.36714,1.3661,1.36617
1778497200,1.36618,1.36702,1.36614,1.36672
1778500800,1.36672,1.36828,1.36644,1.36672
1778504400,1.36672,1.36702,1.3658,1.36593
1778508000,1.36594,1.36682,1.36482,1.3665
1778511600,1.3665,1.36694,1.36632,1.36656
1778515200,1.36655,1.36694,1.36606,1.36642
1778518800,1.36642,1.36691,1.36626,1.36657
1778522400,1.36658,1.36756,1.36635,1.36728
1778526000,1.36726,1.368,1.36704,1.36778
1778529600,1.36778,1.3682,1.36774,1.36782
1778533200,1.36765,1.36795,1.36747,1.36774
1778536800,1.36774,1.36776,1.36718,1.36768
1778540400,1.36768,1.368,1.36764,1.36792
1778544000,1.36794,1.36888,1.36794,1.36884
1778547600,1.36884,1.36943,1.3687,1.36896
1778551200,1.36896,1.36928,1.36878,1.36894
1778554800,1.36896,1.36946,1.36882,1.36938
1778558400,1.36938,1.36942,1.36909,1.36928
1778562000,1.36929,1.3694,1.3687,1.36876
1778565600,1.36876,1.36964,1.3684,1.36931
1778569200,1.36934,1.37064,1.36918,1.37038
1778572800,1.37038,1.37098,1.37022,1.3705
1778576400,1.37048,1.37112,1.37004,1.371
1778580000,1.37101,1.37114,1.37056,1.37096
1778583600,1.37095,1.37126,1.37014,1.37036
1778587200,1.37036,1.37126,1.37007,1.37016
1778590800,1.37015,1.37192,1.36988,1.37161
1778594400,1.3716,1.37183,1.37078,1.37088
1778598000,1.37089,1.37246,1.37081,1.37138
1778601600,1.37136,1.3717,1.37098,1.37134
1778605200,1.37138,1.37162,1.371,1.37119
1778608800,1.37118,1.3714,1.37004,1.37006
1778612400,1.37007,1.37018,1.36938,1.36995
1778616000,1.36996,1.37019,1.36933,1.3697
1778619600,1.36968,1.36984,1.36956,1.36966
1778623200,1.36969,1.36972,1.3694,1.36954
1778626800,1.36954,1.36986,1.36938,1.36982
1778630400,1.36981,1.36997,1.36948,1.3695
1778634000,1.36948,1.36982,1.36871,1.36886
1778637600,1.36885,1.36886,1.36844,1.36878
1778641200,1.36878,1.36934,1.36876,1.36903
1778644800,1.36902,1.36963,1.36902,1.36948
1778648400,1.3695,1.3699,1.36938,1.36964
1778652000,1.36965,1.3705,1.36947,1.37027
1778655600,1.37028,1.37108,1.37027,1.37054
1778659200,1.37056,1.37096,1.36997,1.36998
1778662800,1.36998,1.37088,1.3699,1.36993
1778666400,1.36994,1.36996,1.36907,1.36914
1778670000,1.36914,1.36966,1.36898,1.36945
1778673600,1.36946,1.37043,1.36898,1.36963
1778677200,1.36962,1.37124,1.3693,1.3708
1778680800,1.37082,1.37117,1.36932,1.37048
1778684400,1.37048,1.37052,1.36925,1.37031
1778688000,1.3703,1.37059,1.36962,1.37056
1778691600,1.37056,1.37098,1.37024,1.37088
1778695200,1.37086,1.37188,1.3706,1.37138
1778698800,1.3714,1.3714,1.37029,1.37053
1778702400,1.37051,1.37082,1.37033,1.37064
1778706000,1.37087,1.37101,1.37061,1.37067
1778709600,1.37064,1.37068,1.37016,1.37046
1778713200,1.37046,1.37061,1.37036,1.37054
1778716800,1.37054,1.37078,1.37044,1.37057
1778720400,1.37058,1.37094,1.37041,1.37086
1778724000,1.37086,1.37092,1.37064,1.3707
1778727600,1.37071,1.3709,1.37064,1.37088
1778731200,1.37088,1.37096,1.37024,1.37048
1778734800,1.37048,1.37078,1.37028,1.37062
1778738400,1.3706,1.3709,1.37016,1.37032
1778742000,1.37034,1.3716,1.3703,1.37153
1778745600,1.37154,1.37156,1.37044,1.37056
1778749200,1.37058,1.37098,1.37044,1.37087
1778752800,1.37086,1.3718,1.37072,1.37175
1778756400,1.37174,1.37222,1.37169,1.37218
1778760000,1.37217,1.37277,1.37197,1.3725
1778763600,1.3725,1.37284,1.3718,1.37276
1778767200,1.37279,1.37316,1.37136,1.37305
1778770800,1.37306,1.3738,1.37233,1.37254
1778774400,1.37254,1.37305,1.37222,1.37224
1778778000,1.37224,1.37289,1.37196,1.37248
1778781600,1.3725,1.37305,1.37226,1.37244
1778785200,1.37242,1.37296,1.3723,1.37244
1778788800,1.37244,1.3727,1.37179,1.37202
1778792400,1.37226,1.37256,1.37206,1.37209
1778796000,1.3721,1.37212,1.37154,1.3717
1778799600,1.37169,1.37251,1.37169,1.37246
1778803200,1.37245,1.37374,1.37242,1.37355
1778806800,1.37357,1.37431,1.37353,1.37418
1778810400,1.3742,1.37427,1.37358,1.37386
1778814000,1.37386,1.37406,1.37373,1.37402
1778817600,1.37402,1.37472,1.37399,1.37461
1778821200,1.37462,1.37576,1.37458,1.37534
1778824800,1.37536,1.37537,1.37393,1.37524
1778828400,1.37524,1.37556,1.37393,1.37474
1778832000,1.37472,1.37542,1.3745,1.37481
1778835600,1.37478,1.37582,1.37478,1.37534
1778839200,1.37536,1.37544,1.37348,1.37428
1778842800,1.3743,1.37546,1.37416,1.37521
1778846400,1.3752,1.37598,1.3751,1.3754
1778850000,1.37539,1.37674,1.37518,1.37586
1778853600,1.37584,1.37652,1.37516,1.37598
1778857200,1.37596,1.37648,1.37512,1.37512
1778860800,1.37512,1.3754,1.37332,1.37352
1778864400,1.37354,1.37434,1.3731,1.37414
1778868000,1.37413,1.3758,1.37412,1.37532
1778871600,1.3753,1.37586,1.37505,1.3754
1778875200,1.37537,1.37585,1.37468,1.37495
1779051600,1.37497,1.37562,1.37493,1.37522
1779055200,1.37508,1.37537,1.37488,1.37533
1779058800,1.3753,1.37638,1.37512,1.37628
1779062400,1.37626,1.37636,1.37564,1.37608
1779066000,1.37609,1.37632,1.37542,1.37551
1779069600,1.37552,1.37614,1.37533,1.37584
1779073200,1.37584,1.37584,1.37506,1.37526
1779076800,1.37527,1.3755,1.375,1.37538
1779080400,1.37536,1.37562,1.37502,1.37524
1779084000,1.37526,1.37538,1.37412,1.37437
1779087600,1.37436,1.37498,1.3739,1.37458
1779091200,1.37459,1.37468,1.37336,1.37372
1779094800,1.37373,1.37442,1.37362,1.3744
1779098400,1.3744,1.37465,1.37396,1.37454
1779102000,1.37456,1.37539,1.37404,1.3747
1779105600,1.37468,1.37482,1.37324,1.37395
1779109200,1.37394,1.37454,1.37346,1.37448
1779112800,1.37449,1.3752,1.3738,1.3742
1779116400,1.3742,1.37509,1.3741,1.37434
1779120000,1.37434,1.37472,1.37379,1.37414
1779123600,1.37416,1.3743,1.37391,1.37398
1779127200,1.37397,1.37506,1.37392,1.37504
1779130800,1.37503,1.37508,1.37363,1.37394
1779134400,1.37391,1.37406,1.37358,1.37396
1779138000,1.37386,1.37436,1.37378,1.37414
1779141600,1.37413,1.3743,1.37362,1.37376
1779145200,1.37376,1.37392,1.37367,1.37392
1779148800,1.37391,1.37485,1.37372,1.37481
1779152400,1.37482,1.3751,1.37442,1.37486
1779156000,1.37487,1.3752,1.37461,1.37466
1779159600,1.37469,1.37482,1.37437,1.37469
1779163200,1.37466,1.37532,1.37464,1.37524
1779166800,1.37524,1.37542,1.3746,1.37466
1779170400,1.37466,1.37484,1.37432,1.37466
1779174000,1.37466,1.375,1.37439,1.37496
1779177600,1.37496,1.37607,1.37496,1.37604
1779181200,1.37606,1.37665,1.37599,1.37641
1779184800,1.37638,1.37721,1.376,1.37623
1779188400,1.37621,1.37628,1.37438,1.37525
1779192000,1.37526,1.37742,1.375,1.37656
1779195600,1.37657,1.37704,1.37594,1.37648
1779199200,1.37651,1.37722,1.37582,1.37706
1779202800,1.37706,1.37716,1.37558,1.3756
1779206400,1.3756,1.37618,1.3747,1.37492
1779210000,1.37491,1.37534,1.37481,1.3752
1779213600,1.37519,1.3752,1.37466,1.37495
1779217200,1.37496,1.37525,1.37436,1.375
1779220800,1.375,1.37537,1.37436,1.37445
1779224400,1.37444,1.37456,1.37442,1.37448
1779228000,1.3745,1.37466,1.37436,1.37438
1779231600,1.3744,1.37494,1.37422,1.37493
1779235200,1.37494,1.37585,1.37494,1.37578
1779238800,1.37582,1.3761,1.37522,1.37556
1779242400,1.37556,1.3758,1.37522,1.37561
1779246000,1.3756,1.37574,1.37522,1.37554
1779249600,1.37555,1.376,1.37517,1.37595
1779253200,1.37594,1.37606,1.37562,1.37582
1779256800,1.37582,1.37665,1.37566,1.37651
1779260400,1.3765,1.37728,1.37603,1.37726
1779264000,1.37728,1.37728,1.3765,1.37728
1779267600,1.37728,1.37788,1.37691,1.37777
1779271200,1.37778,1.37786,1.37678,1.3769
1779274800,1.37688,1.37708,1.37534,1.37538
1779278400,1.3754,1.37666,1.37528,1.3762
1779282000,1.3762,1.37741,1.37566,1.37727
1779285600,1.37726,1.37763,1.3739,1.37408
1779289200,1.3741,1.37538,1.37312,1.37476
1779292800,1.37476,1.37496,1.37376,1.37478
1779296400,1.37478,1.37554,1.37466,1.37538
1779300000,1.37538,1.37562,1.37433,1.37485
1779303600,1.37484,1.37494,1.37418,1.37432
1779307200,1.37432,1.37466,1.37405,1.37454
1779310800,1.37432,1.37472,1.37376,1.3745
1779314400,1.3745,1.37477,1.37439,1.37464
1779318000,1.37462,1.37496,1.37456,1.37488
1779321600,1.37486,1.37518,1.3747,1.37496
1779325200,1.37495,1.37594,1.3746,1.37575
1779328800,1.37573,1.37668,1.37555,1.37647
1779332400,1.37646,1.37654,1.37612,1.3764
1779336000,1.37638,1.37646,1.3761,1.3763
1779339600,1.37629,1.37678,1.37614,1.37636
1779343200,1.37637,1.37654,1.37596,1.37642
1779346800,1.37642,1.37745,1.37632,1.3774
1779350400,1.37741,1.37768,1.37624,1.3768
1779354000,1.3768,1.37703,1.37619,1.37671
1779357600,1.37672,1.37741,1.37632,1.3766
1779361200,1.3766,1.37697,1.37608,1.37693
1779364800,1.37694,1.37754,1.37658,1.37753
1779368400,1.37754,1.37895,1.37736,1.37854
1779372000,1.37852,1.38004,1.37836,1.37895
1779375600,1.37896,1.3795,1.37846,1.37891
1779379200,1.37892,1.37932,1.37843,1.3786
1779382800,1.3786,1.37884,1.37742,1.37778
1779386400,1.37782,1.37852,1.37675,1.37829
1779390000,1.3783,1.37838,1.37769,1.37793
1779393600,1.37793,1.37812,1.37768,1.37786
1779397200,1.37804,1.37804,1.37762,1.37777
1779400800,1.37778,1.37788,1.37741,1.37759
1779404400,1.3776,1.3778,1.37746,1.37764
1779408000,1.37764,1.3788,1.37763,1.37837
1779411600,1.3784,1.37896,1.37834,1.37894
1779415200,1.37896,1.37904,1.3786,1.37886
1779418800,1.37888,1.37928,1.37882,1.3792
1779422400,1.3792,1.37928,1.37878,1.37894
1779426000,1.37894,1.37938,1.3784,1.37932
1779429600,1.37932,1.37954,1.379,1.37902
1779433200,1.37902,1.37956,1.37896,1.37906
1779436800,1.37906,1.37918,1.37838,1.37848
1779440400,1.3785,1.37939,1.37842,1.37917
1779444000,1.37915,1.37992,1.37908,1.37978
1779447600,1.37978,1.38022,1.37954,1.3801
1779451200,1.38011,1.38072,1.37972,1.3804
1779454800,1.38039,1.38051,1.3791,1.37981
1779458400,1.37984,1.382,1.37981,1.38194
1779462000,1.38196,1.38224,1.38144,1.38186
1779465600,1.38187,1.38226,1.38082,1.38083
1779469200,1.38083,1.38144,1.38053,1.38108
1779472800,1.38108,1.38128,1.38046,1.38094
1779476400,1.38093,1.38148,1.38058,1.38148
1779480000,1.38148,1.38246,1.38116,1.38212
1779656400,1.38054,1.38147,1.38042,1.38145
1779660000,1.38128,1.38152,1.37994,1.3802
1779663600,1.38022,1.38046,1.37986,1.38028
1779667200,1.38028,1.38082,1.38017,1.38039
1779670800,1.3804,1.38062,1.37957,1.37994
1779674400,1.37992,1.38015,1.3796,1.38006
1779678000,1.38006,1.38104,1.37995,1.38088
1779681600,1.38088,1.38109,1.38052,1.38062
1779685200,1.38061,1.38114,1.3804,1.38102
1779688800,1.38102,1.3814,1.38083,1.38101
1779692400,1.381,1.38207,1.381,1.38157
1779696000,1.38156,1.38207,1.38122,1.38129
1779699600,1.38128,1.38162,1.38114,1.38146
1779703200,1.38146,1.38162,1.38126,1.38148
1779706800,1.38148,1.38183,1.38074,1.38116
1779710400,1.38118,1.38142,1.38049,1.38071
1779714000,1.3807,1.38106,1.38021,1.38094
1779717600,1.38091,1.38098,1.37988,1.3801
1779721200,1.38012,1.38032,1.3795,1.37974
1779724800,1.37973,1.38042,1.37965,1.38031
1779728400,1.38031,1.38054,1.38012,1.38033
1779732000,1.38032,1.38054,1.38018,1.38044
1779735600,1.38044,1.38053,1.37999,1.38002
1779739200,1.38002,1.38034,1.37992,1.38032
1779742800,1.38032,1.38073,1.38019,1.38066
1779746400,1.38065,1.38065,1.38026,1.38034
1779750000,1.38034,1.38074,1.38024,1.38064
1779753600,1.38064,1.3809,1.38034,1.38038
1779757200,1.38037,1.38098,1.38026,1.3808
1779760800,1.38083,1.38112,1.38072,1.38094
1779764400,1.38094,1.38096,1.38066,1.38067
1779768000,1.38066,1.38114,1.38064,1.38114
1779771600,1.38115,1.38146,1.38111,1.38142
1779775200,1.38143,1.38154,1.38076,1.38118
1779778800,1.38118,1.38152,1.38024,1.38048
1779782400,1.38046,1.38064,1.3799,1.38032
1779786000,1.38032,1.38064,1.37996,1.37996
1779789600,1.37998,1.38059,1.37994,1.38006
1779793200,1.38006,1.38126,1.38002,1.38123
1779796800,1.38124,1.38215,1.38118,1.38182
1779800400,1.38182,1.38191,1.38044,1.38068
1779804000,1.38066,1.3812,1.37999,1.38068
1779807600,1.38068,1.38148,1.38046,1.38048
1779811200,1.38046,1.38135,1.38008,1.38124
1779814800,1.38124,1.38198,1.38086,1.38182
1779818400,1.38182,1.3819,1.38122,1.38132
1779822000,1.38132,1.38169,1.38101,1.38102
1779825600,1.38104,1.38144,1.38087,1.38126
1779829200,1.38097,1.38148,1.38091,1.38094
1779832800,1.38099,1.38134,1.38091,1.38097
1779836400,1.38098,1.38113,1.38039,1.38083
1779840000,1.38086,1.38103,1.38038,1.38073
1779843600,1.38074,1.3815,1.38065,1.38138
1779847200,1.38138,1.38138,1.38084,1.38114
1779850800,1.38112,1.38128,1.3808,1.3812
1779854400,1.3812,1.38122,1.3809,1.38093
1779858000,1.38092,1.38146,1.38087,1.38143
1779861600,1.38144,1.38199,1.3813,1.38193
1779865200,1.38192,1.38282,1.38159,1.38278
1779868800,1.38277,1.38296,1.38222,1.38284
1779872400,1.38284,1.38293,1.38211,1.3824
1779876000,1.38241,1.3837,1.38239,1.38356
1779879600,1.38354,1.38397,1.38317,1.38332
1779883200,1.38332,1.38369,1.38203,1.38283
1779886800,1.38283,1.38378,1.38247,1.3827
1779890400,1.38268,1.38522,1.3823,1.38494
1779894000,1.38494,1.38504,1.38297,1.38304
1779897600,1.38304,1.38354,1.38241,1.38265
1779901200,1.38266,1.38348,1.38265,1.38306
1779904800,1.38306,1.38367,1.38304,1.38348
1779908400,1.38348,1.38356,1.38288,1.38322
1779912000,1.3832,1.38412,1.3829,1.38407
1779915600,1.38386,1.38424,1.38382,1.38414
1779919200,1.38414,1.38416,1.38369,1.38388
1779922800,1.38392,1.38454,1.38378,1.38449
1779926400,1.38451,1.38497,1.38442,1.38478
1779930000,1.38478,1.38549,1.38472,1.38542
1779933600,1.38542,1.38555,1.3852,1.38525
1779937200,1.38526,1.38696,1.3851,1.38691
1779940800,1.38694,1.38698,1.38607,1.38618
1779944400,1.38616,1.38652,1.38556,1.38586
1779948000,1.38585,1.38593,1.385,1.38522
1779951600,1.38521,1.3858,1.38456,1.38551
1779955200,1.38549,1.3863,1.38512,1.38601
1779958800,1.38603,1.38687,1.3855,1.3866
1779962400,1.3866,1.387,1.38627,1.3864
1779966000,1.3864,1.38648,1.38484,1.385
1779969600,1.38498,1.38542,1.38402,1.3844
1779973200,1.38438,1.38522,1.38362,1.38478
1779976800,1.38477,1.38509,1.38165,1.38186
1779980400,1.38184,1.38185,1.37988,1.37996
1779984000,1.37996,1.38018,1.37894,1.37918
1779987600,1.37918,1.37924,1.37826,1.3786
1779991200,1.37859,1.37876,1.37804,1.37837
1779994800,1.37838,1.37846,1.37739,1.37832
1779998400,1.37832,1.37873,1.37806,1.3784
1780002000,1.37811,1.37876,1.37782,1.37855
1780005600,1.37853,1.37862,1.37828,1.37839
1780009200,1.37839,1.37842,1.37817,1.37834
1780012800,1.37833,1.37861,1.37798,1.37843
1780016400,1.37842,1.37856,1.37782,1.37852
1780020000,1.37851,1.37862,1.37822,1.37857
1780023600,1.37858,1.37917,1.37857,1.37896
1780027200,1.37894,1.3791,1.37872,1.37894
1780030800,1.37894,1.37908,1.37851,1.37874
1780034400,1.37874,1.37963,1.37849,1.37934
1780038000,1.37935,1.38032,1.37935,1.3801
1780041600,1.38011,1.38078,1.37996,1.38058
1780045200,1.38057,1.38096,1.38042,1.3808
1780048800,1.3808,1.3811,1.38048,1.38086
1780052400,1.38086,1.38148,1.37998,1.38006
1780056000,1.38006,1.38296,1.37998,1.38181
1780059600,1.3818,1.3821,1.3802,1.38126
1780063200,1.38128,1.38164,1.37702,1.3776
1780066800,1.37762,1.3789,1.37744,1.37848
1780070400,1.3785,1.38022,1.37836,1.37992
1780074000,1.3799,1.38013,1.37918,1.37932
1780077600,1.37932,1.37968,1.37867,1.37966
1780081200,1.37968,1.37981,1.37854,1.37904
1780084800,1.37903,1.37998,1.3785,1.37958
1780261200,1.38018,1.38028,1.37918,1.3797
1780264800,1.37966,1.38019,1.37954,1.37958
1780268400,1.37958,1.37984,1.37898,1.37975
1780272000,1.37976,1.38066,1.37972,1.38051
