t,o,h,l,c
1770598800,0.7024,0.70266,0.70159,0.70187
1770602400,0.70186,0.70335,0.70169,0.70272
1770606000,0.70272,0.70316,0.70211,0.7022
1770609600,0.70218,0.70258,0.70208,0.70242
1770613200,0.70246,0.70306,0.70232,0.70292
1770616800,0.70293,0.70398,0.70236,0.70388
1770620400,0.70388,0.70428,0.70289,0.70326
1770624000,0.70328,0.7039,0.70266,0.70384
1770627600,0.70386,0.70454,0.70314,0.70337
1770631200,0.70336,0.70348,0.70138,0.70209
1770634800,0.70206,0.70391,0.70176,0.7036
1770638400,0.70361,0.70492,0.70361,0.7049
1770642000,0.70492,0.70622,0.70492,0.70566
1770645600,0.70566,0.70812,0.70562,0.70804
1770649200,0.70804,0.70925,0.70762,0.70886
1770652800,0.70887,0.70914,0.7082,0.70866
1770656400,0.70867,0.70898,0.70842,0.7088
1770660000,0.70879,0.7095,0.70826,0.70938
1770663600,0.70938,0.70989,0.70906,0.70964
1770667200,0.70963,0.70972,0.7092,0.70932
1770670800,0.70934,0.70944,0.709,0.70939
1770674400,0.70892,0.70952,0.7088,0.70891
1770678000,0.70892,0.70928,0.70832,0.70836
1770681600,0.70836,0.70858,0.70767,0.708
1770685200,0.70802,0.70894,0.7076,0.70876
1770688800,0.70879,0.70905,0.7081,0.70861
1770692400,0.7086,0.70868,0.70742,0.7076
1770696000,0.7076,0.70792,0.70722,0.70734
1770699600,0.70736,0.70755,0.7069,0.70727
1770703200,0.70726,0.70728,0.70646,0.70684
1770706800,0.70683,0.70737,0.70646,0.70715
1770710400,0.70716,0.70764,0.70679,0.70713
1770714000,0.70709,0.7081,0.70706,0.70742
1770717600,0.70738,0.70764,0.7069,0.70738
1770721200,0.70738,0.70755,0.70711,0.7074
1770724800,0.7074,0.70776,0.70648,0.70702
1770728400,0.70702,0.70796,0.70664,0.70748
1770732000,0.70752,0.70906,0.70686,0.7084
1770735600,0.7084,0.70886,0.70724,0.7085
1770739200,0.7085,0.70866,0.7069,0.7071
1770742800,0.70709,0.70778,0.70684,0.70741
1770746400,0.7074,0.70746,0.70664,0.7071
1770750000,0.70711,0.70798,0.7069,0.70792
1770753600,0.7079,0.70802,0.70728,0.70733
1770757200,0.70733,0.70757,0.70724,0.70744
1770760800,0.70708,0.70776,0.7069,0.707
1770764400,0.707,0.70745,0.707,0.70736
1770768000,0.70736,0.70854,0.7073,0.70818
1770771600,0.70818,0.70984,0.70812,0.70951
1770775200,0.70952,0.7125,0.70941,0.71186
1770778800,0.7119,0.71278,0.71142,0.71262
1770782400,0.7126,0.71281,0.71116,0.71122
1770786000,0.7112,0.71168,0.71082,0.71157
1770789600,0.71158,0.71208,0.71032,0.7107
1770793200,0.71067,0.71102,0.71028,0.7108
1770796800,0.7108,0.71128,0.70986,0.71116
1770800400,0.7112,0.71167,0.71077,0.7114
1770804000,0.7114,0.7124,0.7109,0.71204
1770807600,0.71202,0.71227,0.7111,0.71118
1770811200,0.71118,0.71136,0.71072,0.71116
1770814800,0.71112,0.71198,0.70718,0.7115
1770818400,0.71148,0.71365,0.71117,0.71262
1770822000,0.7126,0.71298,0.70924,0.7108
1770825600,0.7108,0.71284,0.71002,0.71279
1770829200,0.71279,0.71421,0.71216,0.71396
1770832800,0.71398,0.71433,0.71264,0.71336
1770836400,0.71334,0.71385,0.71292,0.71298
1770840000,0.71296,0.71304,0.71238,0.71244
1770843600,0.71246,0.71279,0.71222,0.71274
1770847200,0.71239,0.71312,0.71234,0.7127
1770850800,0.71272,0.71303,0.71215,0.71246
1770854400,0.71246,0.71368,0.71192,0.71362
1770858000,0.71362,0.7147,0.71324,0.71438
1770861600,0.71436,0.71472,0.7132,0.71361
1770865200,0.7136,0.71406,0.7127,0.713
1770868800,0.713,0.71376,0.71118,0.71148
1770872400,0.71155,0.71251,0.71123,0.71251
1770876000,0.7125,0.71256,0.7105,0.7111
1770879600,0.71108,0.71233,0.711,0.71194
1770883200,0.71199,0.71239,0.71087,0.71172
1770886800,0.71176,0.71238,0.71154,0.71236
1770890400,0.71238,0.71284,0.71178,0.71234
1770894000,0.71236,0.71299,0.71197,0.7129
1770897600,0.71289,0.71315,0.71178,0.71224
1770901200,0.71221,0.71412,0.71194,0.7141
1770904800,0.71412,0.71449,0.71192,0.7123
1770908400,0.71229,0.71336,0.7116,0.71336
1770912000,0.71335,0.71336,0.70842,0.7097
1770915600,0.70968,0.70968,0.70844,0.70863
1770919200,0.70863,0.70934,0.70758,0.70906
1770922800,0.70904,0.7099,0.70886,0.7096
1770926400,0.7096,0.70983,0.70844,0.70869
1770930000,0.7087,0.70914,0.70861,0.7091
1770933600,0.70881,0.70928,0.70854,0.70871
1770937200,0.7086,0.70922,0.70841,0.70881
1770940800,0.7088,0.70934,0.7081,0.70835
1770944400,0.70836,0.70974,0.70826,0.7087
1770948000,0.7087,0.7093,0.70858,0.709
1770951600,0.70904,0.7092,0.70814,0.70838
1770955200,0.70838,0.70918,0.70786,0.70832
1770958800,0.7083,0.70888,0.7067,0.707
1770962400,0.70699,0.70713,0.70512,0.70574
1770966000,0.70573,0.70619,0.70437,0.70604
1770969600,0.70603,0.7077,0.70602,0.70764
1770973200,0.70762,0.70795,0.70692,0.7072
1770976800,0.7072,0.70731,0.70609,0.70623
1770980400,0.70626,0.70637,0.70454,0.70504
1770984000,0.70504,0.70558,0.70449,0.70534
1770987600,0.70534,0.7076,0.70466,0.70706
1770991200,0.70704,0.70816,0.70472,0.70508
1770994800,0.70506,0.70794,0.70504,0.70608
1770998400,0.70608,0.70722,0.70578,0.70668
1771002000,0.70668,0.70822,0.70661,0.70766
1771005600,0.70766,0.70861,0.70734,0.70802
1771009200,0.70803,0.70846,0.70707,0.70716
1771012800,0.70716,0.70755,0.70652,0.70748
1771016400,0.7075,0.70776,0.70698,0.70735
1771192800,0.70653,0.70686,0.70578,0.70666
1771196400,0.70666,0.70726,0.70644,0.70714
1771200000,0.70715,0.70783,0.70683,0.70774
1771203600,0.70774,0.70866,0.70736,0.70844
1771207200,0.70845,0.70863,0.70796,0.70831
1771210800,0.70832,0.7087,0.70796,0.70842
1771214400,0.70842,0.70879,0.7081,0.70864
1771218000,0.70865,0.70898,0.70838,0.70874
1771221600,0.70874,0.70951,0.70864,0.7088
1771225200,0.70876,0.70914,0.70835,0.70878
1771228800,0.70878,0.70967,0.70826,0.7094
1771232400,0.70938,0.70962,0.70816,0.70838
1771236000,0.70838,0.70889,0.7081,0.70862
1771239600,0.70862,0.70862,0.70772,0.70834
1771243200,0.70834,0.70856,0.70812,0.70855
1771246800,0.70856,0.70881,0.70802,0.70833
1771250400,0.70832,0.70874,0.70718,0.70778
1771254000,0.7078,0.7079,0.7068,0.70688
1771257600,0.70688,0.7075,0.70672,0.70728
1771261200,0.70728,0.70754,0.70722,0.70726
1771264800,0.70728,0.70756,0.70727,0.70732
1771268400,0.70731,0.70756,0.70731,0.70756
1771272000,0.70756,0.70768,0.70741,0.70755
1771275600,0.70754,0.70754,0.7071,0.70726
1771279200,0.70716,0.70763,0.70712,0.70728
1771282800,0.7073,0.70742,0.7071,0.70724
1771286400,0.70726,0.70761,0.70646,0.70655
1771290000,0.70655,0.70734,0.7056,0.70588
1771293600,0.70586,0.70629,0.70517,0.70584
1771297200,0.70584,0.70589,0.70464,0.70552
1771300800,0.70552,0.70684,0.70545,0.70681
1771304400,0.70684,0.70694,0.70558,0.70612
1771308000,0.70615,0.70686,0.70615,0.70674
1771311600,0.70674,0.70678,0.70546,0.70642
1771315200,0.70642,0.70699,0.70636,0.70674
1771318800,0.70676,0.70734,0.70664,0.70728
1771322400,0.70726,0.70769,0.70642,0.7065
1771326000,0.7065,0.70694,0.70588,0.70618
1771329600,0.70618,0.70665,0.70528,0.70543
1771333200,0.70542,0.706,0.70425,0.7045
1771336800,0.7045,0.70598,0.70372,0.70382
1771340400,0.70382,0.70483,0.70282,0.70432
1771344000,0.70433,0.70678,0.70433,0.70634
1771347600,0.70631,0.70698,0.7056,0.70661
1771351200,0.70662,0.70896,0.70642,0.70876
1771354800,0.70879,0.70902,0.70808,0.70822
1771358400,0.7082,0.70846,0.70805,0.70826
1771362000,0.70826,0.70862,0.70818,0.7086
1771365600,0.70834,0.70866,0.7082,0.70864
1771369200,0.70864,0.70878,0.70814,0.7082
1771372800,0.7082,0.70848,0.70764,0.70774
1771376400,0.70774,0.70786,0.70728,0.70761
1771380000,0.70762,0.70775,0.70671,0.70677
1771383600,0.70678,0.70716,0.70652,0.7069
1771387200,0.70692,0.70726,0.70668,0.70692
1771390800,0.70692,0.70711,0.70664,0.70686
1771394400,0.7069,0.70732,0.70654,0.7071
1771398000,0.70709,0.70741,0.70636,0.70698
1771401600,0.70698,0.70759,0.70684,0.70705
1771405200,0.70705,0.70802,0.70701,0.70778
1771408800,0.70779,0.70811,0.7072,0.70732
1771412400,0.70731,0.70748,0.7069,0.70712
1771416000,0.7071,0.70781,0.70688,0.707
1771419600,0.70702,0.70754,0.70562,0.70562
1771423200,0.70564,0.70654,0.7051,0.70624
1771426800,0.70622,0.7074,0.7062,0.7072
1771430400,0.7072,0.70776,0.7064,0.70642
1771434000,0.70646,0.70672,0.70588,0.70644
1771437600,0.70644,0.70662,0.70474,0.70498
1771441200,0.705,0.70536,0.7035,0.7038
1771444800,0.70381,0.70436,0.70354,0.70421
1771448400,0.7042,0.70442,0.7041,0.70428
1771452000,0.70423,0.7047,0.70398,0.70456
1771455600,0.70458,0.70469,0.70426,0.70428
1771459200,0.70432,0.70544,0.70392,0.70476
1771462800,0.70474,0.70676,0.70474,0.7067
1771466400,0.7067,0.70703,0.70609,0.70684
1771470000,0.70684,0.70714,0.70632,0.70639
1771473600,0.70642,0.7065,0.70494,0.70509
1771477200,0.7051,0.70547,0.70454,0.70538
1771480800,0.70538,0.70676,0.70514,0.70671
1771484400,0.70671,0.70756,0.7065,0.70744
1771488000,0.70742,0.70802,0.70656,0.70699
1771491600,0.70702,0.70752,0.70574,0.70602
1771495200,0.70598,0.70632,0.705,0.70538
1771498800,0.70538,0.70604,0.70422,0.70462
1771502400,0.70462,0.70555,0.70432,0.70473
1771506000,0.70471,0.70546,0.70366,0.70528
1771509600,0.70526,0.70537,0.70244,0.70353
1771513200,0.70354,0.70677,0.70314,0.70575
1771516800,0.70575,0.70605,0.70476,0.70486
1771520400,0.70486,0.70566,0.70438,0.70498
1771524000,0.70499,0.70575,0.70466,0.70553
1771527600,0.70552,0.70575,0.70427,0.70478
1771531200,0.7048,0.70561,0.70479,0.7056
1771534800,0.70558,0.7061,0.70554,0.7058
1771538400,0.70548,0.70588,0.70528,0.70588
1771542000,0.70586,0.70618,0.70545,0.70559
1771545600,0.7056,0.7058,0.70511,0.70555
1771549200,0.70554,0.70566,0.7023,0.70316
1771552800,0.70318,0.70347,0.70156,0.70218
1771556400,0.70218,0.70328,0.70218,0.70298
1771560000,0.70296,0.70363,0.70278,0.70319
1771563600,0.7032,0.70439,0.7032,0.70436
1771567200,0.70436,0.70474,0.7041,0.70464
1771570800,0.70465,0.70546,0.70408,0.70418
1771574400,0.70418,0.70562,0.70388,0.70548
1771578000,0.70549,0.7067,0.70548,0.70584
1771581600,0.70584,0.70612,0.70531,0.70545
1771585200,0.70544,0.70555,0.7047,0.70475
1771588800,0.70475,0.70514,0.70418,0.70434
1771592400,0.70434,0.70561,0.70402,0.7052
1771596000,0.70519,0.70608,0.70402,0.706
1771599600,0.706,0.70888,0.70456,0.7086
1771603200,0.7086,0.7091,0.70688,0.70804
1771606800,0.70806,0.70822,0.70606,0.70764
1771610400,0.70764,0.70946,0.7068,0.70874
1771614000,0.70875,0.70892,0.70769,0.70792
1771617600,0.70791,0.70847,0.70778,0.70832
1771621200,0.70833,0.70875,0.70816,0.70841
1771797600,0.70794,0.70882,0.70756,0.70813
1771801200,0.70814,0.71122,0.70814,0.71118
1771804800,0.71116,0.71118,0.70866,0.70916
1771808400,0.7092,0.7092,0.70764,0.70806
1771812000,0.70806,0.70818,0.70698,0.70738
1771815600,0.70736,0.7076,0.70676,0.70704
1771819200,0.70702,0.7072,0.70674,0.70704
1771822800,0.70704,0.70745,0.70664,0.70734
1771826400,0.70734,0.70826,0.70706,0.70804
1771830000,0.70806,0.70837,0.70746,0.70808
1771833600,0.70805,0.70883,0.70739,0.70832
1771837200,0.7083,0.70908,0.70828,0.70842
1771840800,0.7084,0.70843,0.70746,0.70774
1771844400,0.70772,0.70794,0.70693,0.70706
1771848000,0.70706,0.70708,0.7056,0.70648
1771851600,0.7065,0.70704,0.70623,0.70682
1771855200,0.70684,0.70822,0.70682,0.70776
1771858800,0.70776,0.70814,0.706,0.70602
1771862400,0.70598,0.70674,0.70498,0.70604
1771866000,0.70605,0.70638,0.70485,0.70589
1771869600,0.70589,0.7067,0.7058,0.706
1771873200,0.70596,0.70614,0.70528,0.70552
1771876800,0.70552,0.70579,0.70523,0.70568
1771880400,0.70568,0.70602,0.70552,0.70555
1771884000,0.70521,0.70587,0.70521,0.70567
1771887600,0.70568,0.70629,0.7055,0.70599
1771891200,0.70598,0.70658,0.70577,0.70632
1771894800,0.7063,0.70633,0.70485,0.70583
1771898400,0.70582,0.70712,0.70568,0.70706
1771902000,0.70706,0.70735,0.70631,0.70656
1771905600,0.70656,0.70666,0.70581,0.70596
1771909200,0.70594,0.70658,0.70568,0.70653
1771912800,0.70652,0.70686,0.70632,0.70657
1771916400,0.70656,0.70737,0.70604,0.7068
1771920000,0.70682,0.70697,0.70594,0.7064
1771923600,0.7064,0.70706,0.70629,0.70633
1771927200,0.70634,0.70655,0.70542,0.70547
1771930800,0.70548,0.70555,0.70444,0.70468
1771934400,0.70468,0.7049,0.70372,0.70426
1771938000,0.70426,0.70456,0.70322,0.70346
1771941600,0.70345,0.7045,0.70266,0.7038
1771945200,0.7038,0.70594,0.70347,0.70526
1771948800,0.70526,0.70688,0.70522,0.70663
1771952400,0.70664,0.70703,0.70628,0.7065
1771956000,0.70648,0.70658,0.7061,0.70615
1771959600,0.70614,0.70633,0.70578,0.70601
1771963200,0.70602,0.70656,0.70577,0.70602
1771966800,0.706,0.70602,0.70572,0.70582
1771970400,0.70612,0.70625,0.70584,0.70612
1771974000,0.70616,0.70619,0.70586,0.70588
1771977600,0.70587,0.70828,0.70574,0.70768
1771981200,0.70772,0.70851,0.70736,0.70786
1771984800,0.70782,0.70952,0.70782,0.70948
1771988400,0.7095,0.71058,0.70874,0.71008
1771992000,0.71006,0.71096,0.70982,0.71068
1771995600,0.71066,0.71114,0.71048,0.71106
1771999200,0.71106,0.71154,0.7107,0.71134
1772002800,0.71136,0.71168,0.71039,0.71039
1772006400,0.7104,0.71082,0.70954,0.70964
1772010000,0.70962,0.71026,0.70846,0.70861
1772013600,0.70862,0.70908,0.70816,0.70828
1772017200,0.70828,0.7083,0.7073,0.70804
1772020800,0.70802,0.70924,0.70799,0.70922
1772024400,0.70922,0.70972,0.70876,0.70898
1772028000,0.70896,0.70994,0.70884,0.70929
1772031600,0.7093,0.71092,0.70922,0.71092
1772035200,0.7109,0.71163,0.71077,0.71148
1772038800,0.71148,0.71242,0.71144,0.7119
1772042400,0.71192,0.71205,0.71166,0.71193
1772046000,0.71194,0.71243,0.71192,0.7122
1772049600,0.71222,0.71237,0.71182,0.712
1772053200,0.712,0.7126,0.71186,0.71236
1772056800,0.71215,0.71234,0.71184,0.71209
1772060400,0.71207,0.71232,0.71174,0.71202
1772064000,0.71202,0.71288,0.71185,0.71286
1772067600,0.71284,0.71366,0.71254,0.71314
1772071200,0.71312,0.71328,0.71141,0.7123
1772074800,0.7123,0.71286,0.71205,0.71232
1772078400,0.7123,0.71284,0.71207,0.71259
1772082000,0.71256,0.71354,0.71242,0.71338
1772085600,0.7134,0.71358,0.71281,0.71298
1772089200,0.71297,0.71311,0.71208,0.71226
1772092800,0.71228,0.71233,0.71098,0.71128
1772096400,0.71127,0.71226,0.71127,0.71187
1772100000,0.71186,0.71194,0.71114,0.7114
1772103600,0.7114,0.71198,0.71106,0.71107
1772107200,0.71108,0.71214,0.71092,0.71198
1772110800,0.71198,0.71243,0.71108,0.7111
1772114400,0.71106,0.71115,0.7102,0.71045
1772118000,0.71042,0.71068,0.7067,0.70994
1772121600,0.70992,0.71004,0.70852,0.70911
1772125200,0.7091,0.70923,0.70736,0.70774
1772128800,0.70775,0.70998,0.70752,0.70974
1772132400,0.70978,0.71105,0.70962,0.71086
1772136000,0.71087,0.71124,0.7107,0.71114
1772139600,0.71114,0.71124,0.71053,0.71057
1772143200,0.71034,0.71094,0.71008,0.71022
1772146800,0.71026,0.71029,0.70972,0.71026
1772150400,0.71026,0.71079,0.70962,0.70988
1772154000,0.7099,0.71078,0.70978,0.71043
1772157600,0.71044,0.71184,0.71032,0.7118
1772161200,0.71179,0.71219,0.7116,0.71184
1772164800,0.71182,0.71256,0.71172,0.7125
1772168400,0.71249,0.71322,0.71232,0.7126
1772172000,0.7126,0.71286,0.71195,0.71254
1772175600,0.71254,0.71274,0.712,0.71235
1772179200,0.71236,0.71284,0.71132,0.71134
1772182800,0.71135,0.71192,0.71122,0.7114
1772186400,0.71142,0.71149,0.71022,0.71097
1772190000,0.71096,0.71118,0.71036,0.71076
1772193600,0.71075,0.71148,0.7103,0.71046
1772197200,0.7105,0.71081,0.70866,0.70981
1772200800,0.70982,0.71158,0.70954,0.71054
1772204400,0.71054,0.71322,0.71048,0.71262
1772208000,0.7126,0.71309,0.71179,0.71204
1772211600,0.71205,0.71276,0.71126,0.71158
1772215200,0.71156,0.71182,0.71119,0.71176
1772218800,0.71175,0.71206,0.7111,0.71144
1772222400,0.71144,0.71221,0.71143,0.71171
1772226000,0.71172,0.71178,0.71122,0.7116
1772402400,0.70454,0.70634,0.7044,0.7053
1772406000,0.70534,0.70863,0.70509,0.70561
1772409600,0.7056,0.70852,0.70521,0.70848
1772413200,0.70844,0.71093,0.70836,0.71066
1772416800,0.71068,0.71084,0.7094,0.71066
1772420400,0.71066,0.71168,0.71044,0.71098
1772424000,0.71098,0.71128,0.70934,0.70948
1772427600,0.70948,0.70952,0.70771,0.70776
1772431200,0.70777,0.70818,0.70632,0.70669
1772434800,0.70666,0.70702,0.70487,0.70582
1772438400,0.70583,0.707,0.7045,0.70674
1772442000,0.70672,0.70918,0.70649,0.70787
1772445600,0.70786,0.70978,0.70786,0.70891
1772449200,0.70891,0.70912,0.70786,0.7084
1772452800,0.7084,0.7085,0.70564,0.70588
1772456400,0.70587,0.70738,0.70553,0.70576
1772460000,0.70572,0.70838,0.70519,0.70778
1772463600,0.70779,0.70876,0.70574,0.70586
1772467200,0.70584,0.70711,0.70534,0.70662
1772470800,0.7066,0.70838,0.70634,0.70833
1772474400,0.70832,0.7084,0.70764,0.70821
1772478000,0.70822,0.7106,0.70818,0.71038
1772481600,0.71037,0.7104,0.7072,0.70866
1772485200,0.70864,0.70952,0.70862,0.70948
1772488800,0.70909,0.71032,0.70909,0.71
1772492400,0.71006,0.71084,0.70986,0.71025
1772496000,0.71026,0.71042,0.70954,0.71008
1772499600,0.71005,0.71228,0.70992,0.71006
1772503200,0.71002,0.71097,0.70872,0.71044
1772506800,0.71046,0.71144,0.70982,0.71089
1772510400,0.7109,0.71144,0.71026,0.71042
1772514000,0.71043,0.71099,0.70848,0.70882
1772517600,0.70885,0.70924,0.70797,0.70914
1772521200,0.70912,0.70972,0.70764,0.7078
1772524800,0.70776,0.70816,0.7051,0.70535
1772528400,0.70534,0.70664,0.70392,0.70403
1772532000,0.70406,0.70464,0.70152,0.70236
1772535600,0.70232,0.70288,0.7008,0.70264
1772539200,0.70264,0.7046,0.70209,0.70312
1772542800,0.70311,0.70322,0.70006,0.70114
1772546400,0.70114,0.70162,0.69736,0.69754
1772550000,0.69756,0.69968,0.69444,0.69954
1772553600,0.69954,0.7029,0.69916,0.7025
1772557200,0.70248,0.70292,0.70111,0.70212
1772560800,0.70215,0.70502,0.70206,0.70438
1772564400,0.70438,0.70577,0.70296,0.70428
1772568000,0.70428,0.70528,0.70372,0.70436
1772571600,0.70434,0.70448,0.70338,0.70344
1772575200,0.70364,0.70396,0.70295,0.70376
1772578800,0.70378,0.70456,0.70338,0.70389
1772582400,0.70392,0.70398,0.70038,0.70121
1772586000,0.7012,0.70181,0.6986,0.70056
1772589600,0.70058,0.70222,0.70034,0.70105
1772593200,0.70102,0.70126,0.69918,0.70076
1772596800,0.70076,0.70142,0.69846,0.69932
1772600400,0.69935,0.7007,0.69922,0.70005
1772604000,0.70004,0.70246,0.69922,0.70203
1772607600,0.70204,0.7044,0.70196,0.70304
1772611200,0.70304,0.70344,0.70158,0.70202
1772614800,0.70203,0.70448,0.70122,0.70386
1772618400,0.7039,0.70735,0.7039,0.70463
1772622000,0.70462,0.70598,0.70446,0.70498
1772625600,0.70501,0.7065,0.70376,0.70426
1772629200,0.70426,0.70613,0.70426,0.70546
1772632800,0.70542,0.70587,0.70332,0.70472
1772636400,0.7047,0.70722,0.70412,0.70711
1772640000,0.70712,0.70758,0.70614,0.70708
1772643600,0.70709,0.70772,0.70616,0.7071
1772647200,0.70711,0.7074,0.70611,0.70702
1772650800,0.70706,0.70832,0.70706,0.70827
1772654400,0.70827,0.70834,0.70748,0.70779
1772658000,0.70776,0.70812,0.70747,0.70758
1772661600,0.70738,0.70792,0.70738,0.70746
1772665200,0.70745,0.70794,0.70744,0.70756
1772668800,0.70755,0.70861,0.70728,0.70844
1772672400,0.70846,0.70893,0.7063,0.7065
1772676000,0.70648,0.70735,0.70597,0.70709
1772679600,0.7071,0.70747,0.70496,0.70526
1772683200,0.70523,0.70566,0.70474,0.70535
1772686800,0.70532,0.70562,0.7039,0.70394
1772690400,0.70396,0.70514,0.70282,0.7047
1772694000,0.70474,0.70517,0.70308,0.7035
1772697600,0.70352,0.70358,0.70114,0.70306
1772701200,0.70306,0.70711,0.70286,0.70447
1772704800,0.70448,0.70497,0.70402,0.70465
1772708400,0.70466,0.70584,0.70428,0.70492
1772712000,0.70496,0.70578,0.70422,0.70506
1772715600,0.70506,0.7052,0.70241,0.70298
1772719200,0.70296,0.70389,0.70164,0.7037
1772722800,0.70372,0.7045,0.7003,0.70132
1772726400,0.70132,0.70134,0.6984,0.70036
1772730000,0.70038,0.70106,0.69782,0.69842
1772733600,0.69842,0.69931,0.6976,0.6988
1772737200,0.6988,0.6991,0.69739,0.69818
1772740800,0.69819,0.70148,0.69779,0.70111
1772744400,0.70112,0.70124,0.70066,0.7008
1772748000,0.7009,0.70117,0.70066,0.70071
1772751600,0.70072,0.70136,0.70069,0.70094
1772755200,0.70094,0.70236,0.70086,0.7021
1772758800,0.70208,0.70344,0.70188,0.70316
1772762400,0.70316,0.70394,0.70316,0.7036
1772766000,0.70358,0.70408,0.70354,0.70393
1772769600,0.70394,0.70404,0.70282,0.7029
1772773200,0.7029,0.70376,0.70274,0.70288
1772776800,0.70288,0.70414,0.70286,0.70387
1772780400,0.70386,0.70474,0.70354,0.7044
1772784000,0.7044,0.70464,0.70307,0.70388
1772787600,0.70388,0.7039,0.69974,0.69995
1772791200,0.69998,0.70128,0.69986,0.70102
1772794800,0.70104,0.70166,0.69904,0.69931
1772798400,0.69933,0.701,0.6988,0.70006
1772802000,0.70002,0.70286,0.69815,0.69838
1772805600,0.69838,0.69964,0.6977,0.69902
1772809200,0.69902,0.70216,0.699,0.70044
1772812800,0.70044,0.70296,0.70034,0.7022
1772816400,0.70216,0.70265,0.70094,0.70102
1772820000,0.701,0.7031,0.70096,0.70196
1772823600,0.702,0.70286,0.7016,0.70256
1772827200,0.70256,0.703,0.70138,0.70223
1772830800,0.70222,0.7032,0.70206,0.703
1773003600,0.69861,0.69984,0.69841,0.6986
1773007200,0.69859,0.69922,0.6977,0.69804
1773010800,0.69808,0.69855,0.69636,0.6969
1773014400,0.69686,0.69761,0.69566,0.69637
1773018000,0.69639,0.69768,0.69562,0.6967
1773021600,0.69674,0.69972,0.69672,0.69959
1773025200,0.69958,0.7,0.69828,0.69914
1773028800,0.69915,0.69999,0.6989,0.69924
1773032400,0.69924,0.70222,0.6987,0.70132
1773036000,0.70132,0.7016,0.69979,0.69982
1773039600,0.69982,0.70132,0.69938,0.70098
1773043200,0.701,0.70125,0.69818,0.69928
1773046800,0.69932,0.70336,0.69882,0.70155
1773050400,0.70156,0.70222,0.70074,0.7016
1773054000,0.70164,0.70258,0.70116,0.70139
1773057600,0.70139,0.70222,0.70069,0.7011
1773061200,0.70112,0.70351,0.70112,0.70266
1773064800,0.70265,0.70438,0.70127,0.70348
1773068400,0.70349,0.70495,0.70342,0.70444
1773072000,0.70445,0.70576,0.70421,0.70508
1773075600,0.70509,0.70512,0.70337,0.70342
1773079200,0.70343,0.70453,0.70335,0.7042
1773082800,0.70421,0.70787,0.70408,0.70694
1773086400,0.7069,0.70788,0.70636,0.70773
1773090000,0.70731,0.70794,0.70724,0.7079
1773093600,0.70792,0.70824,0.70688,0.70735
1773097200,0.70738,0.70806,0.70652,0.7068
1773100800,0.70676,0.70769,0.70614,0.70699
1773104400,0.70694,0.70766,0.70592,0.70714
1773108000,0.70716,0.70762,0.70558,0.70582
1773111600,0.70584,0.70642,0.70536,0.70592
1773115200,0.70591,0.70633,0.7056,0.7061
1773118800,0.70614,0.70766,0.70592,0.70765
1773122400,0.70765,0.70987,0.70749,0.70932
1773126000,0.70933,0.71196,0.70904,0.71132
1773129600,0.71132,0.71162,0.70938,0.70958
1773133200,0.70956,0.71182,0.70948,0.71125
1773136800,0.71124,0.71199,0.70989,0.71108
1773140400,0.71108,0.7125,0.71076,0.71204
1773144000,0.71202,0.7121,0.71046,0.71152
1773147600,0.71154,0.71267,0.7109,0.71143
1773151200,0.71144,0.71474,0.71082,0.71462
1773154800,0.7146,0.71544,0.71409,0.71496
1773158400,0.71494,0.71525,0.71376,0.715
1773162000,0.71498,0.71686,0.7148,0.71559
1773165600,0.71558,0.71568,0.71234,0.7133
1773169200,0.71331,0.71359,0.71155,0.71196
1773172800,0.71196,0.7123,0.71152,0.7119
1773176400,0.71188,0.71224,0.71172,0.71182
1773180000,0.71182,0.71186,0.71128,0.71158
1773183600,0.71158,0.71214,0.71148,0.71193
1773187200,0.71196,0.7137,0.71166,0.71301
1773190800,0.713,0.71505,0.71274,0.71498
1773194400,0.71498,0.71749,0.71434,0.71639
1773198000,0.71639,0.71752,0.71608,0.71738
1773201600,0.71738,0.71855,0.71709,0.7182
1773205200,0.71816,0.71834,0.71664,0.71738
1773208800,0.71738,0.71805,0.71688,0.71733
1773212400,0.71732,0.71812,0.71555,0.7164
1773216000,0.71638,0.71746,0.71526,0.71613
1773219600,0.71612,0.71631,0.71438,0.7147
1773223200,0.71467,0.71647,0.71467,0.71624
1773226800,0.71623,0.7172,0.71576,0.71582
1773230400,0.7158,0.71686,0.71432,0.71464
1773234000,0.71464,0.7169,0.71456,0.71678
1773237600,0.71677,0.71876,0.71646,0.7179
1773241200,0.71791,0.71819,0.71492,0.71494
1773244800,0.71494,0.71595,0.71454,0.7153
1773248400,0.71533,0.71567,0.71378,0.71452
1773252000,0.7145,0.71536,0.71368,0.71494
1773255600,0.71497,0.71565,0.71442,0.71564
1773259200,0.71563,0.71569,0.71504,0.71526
1773262800,0.71526,0.71568,0.71476,0.7154
1773266400,0.71538,0.71541,0.71334,0.71354
1773270000,0.71354,0.71365,0.71254,0.7129
1773273600,0.71291,0.71465,0.71237,0.71455
1773277200,0.71454,0.7161,0.71398,0.71506
1773280800,0.7151,0.71561,0.71298,0.71348
1773284400,0.71346,0.71376,0.71283,0.71369
1773288000,0.71368,0.71374,0.71232,0.7124
1773291600,0.71238,0.71346,0.71199,0.71229
1773295200,0.7123,0.71298,0.71114,0.71252
1773298800,0.71251,0.71366,0.71207,0.71346
